id,title,artist,count,year,duration,loudness,tempo,time_signature,key,danceability,energy,valence,explicit
1c8gk2PeTE04A1pIDH9YMk,Rolling In The Deep,Adele,51,2011,228.09332,-5.114,104.948,4.0,8.0,0.73,0.769,0.507,False
0IkKz2J93C94Ei4BvDop7P,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,39,2011,262.17334,-4.21,129.992,4.0,5.0,0.75,0.727,0.359,False
4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",38,2011,252.30667,-3.206,129.024,4.0,8.0,0.671,0.939,0.53,False
1nVLAEzhBXMJLR5zAl90Nl,Crazy Girl,Eli Young Band,36,2011,200.70667,-3.842,151.343,3.0,4.0,0.366,0.651,0.257,False
6OtCIsQZ64Vs1EbzztvAv4,Good Life,OneRepublic,34,2011,253.30667,-7.804,94.988,4.0,6.0,0.634,0.69,0.645,True
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,34,2011,239.6,-5.849,127.975,4.0,5.0,0.733,0.71,0.965,False
3hlksXnvbKogFdPbpO9vel,Super Bass,Nicki Minaj,34,2011,200.01334,-4.357,126.979,4.0,11.0,0.723,0.86,0.667,True
0KzEhOxVbub9dglj5mMyCc,Without You,Keith Urban,34,2011,236.02667,-10.534,160.021,4.0,1.0,0.496,0.397,0.611,False
4r6eNCsrZnQWJzzvFh4nlg,Firework,Katy Perry,33,2011,227.89333,-5.039,124.071,4.0,8.0,0.638,0.831,0.649,False
2OXidlnDThZR3zf36k6DVL,Just A Kiss,Lady Antebellum,33,2011,218.84,-5.826,142.881,4.0,1.0,0.593,0.639,0.332,False
6iIyoqOxrfkGrJP0nvjjIJ,F**k You! (Forget You),Cee Lo Green,32,2011,276.02182,-4.534,127.499,4.0,0.0,0.681,0.85,0.823,True
3JA9Jsuxr4xgHXEawAdCp4,Just Can't Get Enough,The Black Eyed Peas,31,2011,219.42667,-8.685,94.049,4.0,0.0,0.659,0.629,0.262,False
4NTWZqvfQTlOMitlVn6tew,The Show Goes On,Lupe Fiasco,31,2011,239.61333,-3.839,143.067,4.0,7.0,0.591,0.889,0.65,True
4u26EevCNXMhlvE1xFBJwX,If I Die Young,The Band Perry,30,2011,222.77333,-6.611,130.739,4.0,4.0,0.606,0.497,0.362,False
3ueoTboomKEQpI3r9z47Kg,F**kin' Perfect,P!nk,30,2011,213.72,-4.918,91.961,4.0,7.0,0.561,0.653,0.496,False
2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,Hot Chelle Rae,30,2011,200.46667,-4.977,99.978,4.0,4.0,0.686,0.783,0.814,False
3C0nOe05EIt1390bVABLyN,On The Floor,Jennifer Lopez Featuring Pitbull,29,2011,284.86667,-5.194,130.003,4.0,3.0,0.73,0.777,0.575,False
4kkeuVl6gF3RMqE4Nn5W3E,E.T.,Katy Perry Featuring Kanye West,29,2011,206.37334,-5.423,150.054,4.0,5.0,0.603,0.863,0.731,False
09ZcYBGFX16X8GMDrvqQwt,For The First Time,The Script,29,2011,252.85333,-4.78,173.794,4.0,9.0,0.396,0.629,0.358,True
0x3TibRgnSqzkcwrqBd4iX,Down On Me,Jeremih Featuring 50 Cent,28,2011,228.45332,-7.783,160.041,4.0,2.0,0.7,0.598,0.594,False
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,27,2011,210.96,-3.293,89.99,4.0,9.0,0.646,0.795,0.796,False
5ZVGvay4xwgXMnQWffNYeU,Dirt Road Anthem,Jason Aldean,27,2011,229.4,-5.064,127.024,4.0,2.0,0.68,0.74,0.644,False
7BqBn9nzAq8spo5e7cZ0dJ,Just The Way You Are,Bruno Mars,27,2011,220.7341,-5.379,109.021,4.0,5.0,0.635,0.841,0.424,False
3hsmbFKT5Cujb5GQjqEU39,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,27,2011,222.58667,-6.128,146.155,4.0,11.0,0.767,0.677,0.538,True
7LcfRTgAVTs5pQGEQgUEzN,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,26,2011,201.16,-4.477,128.047,4.0,11.0,0.722,0.758,0.62,False
1ExfPZEiahqhLyajhybFeS,The Lazy Song,Bruno Mars,26,2011,189.10948,-5.124,174.915,4.0,8.0,0.794,0.711,0.955,False
0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song,Selena Gomez & The Scene,26,2011,188.45332,-3.87,117.009,4.0,1.0,0.858,0.678,0.922,False
6rbhWExtuchhpLC5fHnB8n,Motivation,Kelly Rowland Featuring Lil Wayne,25,2011,230.56,-5.589,140.891,4.0,9.0,0.744,0.672,0.266,False
5KVbaJP4IOZmZZlj5v4jp2,Far Away,Marsha Ambrosius,25,2011,436.88,-6.544,70.478,4.0,9.0,0.433,0.668,0.351,False
3pYDZTJM2tVBUhIRifWVzI,Blow,Ke$ha,25,2011,219.97333,-3.862,120.013,4.0,11.0,0.753,0.729,0.812,False
0ZbmQnOlXM8liVcNVtNxmD,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,25,2011,256.44,-4.798,143.85,4.0,11.0,0.445,0.631,0.152,False
2262bWmqomIaJXwCRHr13j,S&M,Rihanna Featuring Britney Spears,25,2011,211.97864,-10.439,94.926,4.0,11.0,0.494,0.413,0.273,False
2tJulUYLDKOg9XrtVkMgcJ,Grenade,Bruno Mars,25,2011,222.09102,-7.273,110.444,4.0,2.0,0.704,0.558,0.245,False
3ts6xK5GzfMAAriT9AIBmP,Barefoot Blue Jean Night,Jake Owen,24,2011,167.42667,-4.679,172.017,4.0,4.0,0.599,0.807,0.812,False
1zwMYTA5nlNjZxYrvBB2pV,Someone Like You,Adele,24,2011,285.24,-8.251,135.187,4.0,9.0,0.556,0.319,0.294,False
38iU2jg98IZZEIJPrP7aWD,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,24,2011,237.94667,-5.747,131.951,4.0,8.0,0.693,0.705,0.45,False
5W7BcYDIaeXnpG3e39T7hJ,How To Love,Lil Wayne,24,2011,240.30667,-6.093,153.992,4.0,11.0,0.644,0.661,0.272,False
22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,Kanye West,24,2011,299.61334,-3.284,142.113,4.0,1.0,0.531,0.803,0.221,True
0JNdS1n0ifOP25XvhwAMgM,The Edge Of Glory,Lady Gaga,24,2011,320.58667,-6.544,127.957,4.0,9.0,0.582,0.772,0.36,False
16Of7eeW44kt0a1M0nitHM,You Make Me Feel...,Cobra Starship Featuring Sabi,23,2011,215.69333,-2.944,131.959,4.0,7.0,0.668,0.857,0.748,False
608a1wIsSd5KzMEqm1O7w3,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",23,2011,296.14667,-3.499,149.336,4.0,11.0,0.413,0.807,0.438,True
0w9LJae3sVlZlH2CnxTInF,God Gave Me You,Blake Shelton,23,2011,229.53333,-5.043,151.977,4.0,2.0,0.483,0.844,0.543,False
0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,23,2011,195.37334,-8.127,81.001,4.0,11.0,0.684,0.607,0.498,False
7B6m8tHAYZsOKOKMU5SR2n,Take A Back Road,Rodney Atkins,23,2011,209.42667,-4.0,169.902,4.0,3.0,0.581,0.856,0.918,False
1ia019RqDK2o4QiANR1Dyn,Moment 4 Life,Nicki Minaj Featuring Drake,23,2011,279.30667,-3.883,98.001,4.0,11.0,0.475,0.882,0.369,True
3avYqdwHKEq8beXbeWCKqJ,Last Friday Night (T.G.I.F.),Katy Perry,23,2011,230.73334,-3.789,126.022,4.0,3.0,0.652,0.81,0.732,False
5zpDHEU12zATwLGvozxPw2,Lighters,Bad Meets Evil Featuring Bruno Mars,22,2011,303.81332,-8.327,90.268,4.0,0.0,0.676,0.695,0.144,True
3nMb7ToWIxYvmaIG20z6ux,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,22,2011,232.21333,-3.982,125.953,4.0,0.0,0.648,0.89,0.321,True
53DB6LJV9B8sz0p1s6tlGS,Roll Up,Wiz Khalifa,22,2011,227.77333,-5.473,125.358,5.0,3.0,0.523,0.805,0.602,True
454JIJlQ8GvrCoBvSfq3KA,Country Must Be Country Wide,Brantley Gilbert,21,2011,214.82668,-5.696,83.093,4.0,11.0,0.409,0.765,0.5,False
1qjl8UJtWTHrk4SFpwftSN,Tomorrow,Chris Young,21,2011,220.17332,-5.774,141.733,4.0,11.0,0.441,0.644,0.349,False
7jkWXm5j2er2KfsCRPwWfy,Easy,Rascal Flatts Featuring Natasha Bedingfield,21,2011,218.48,-4.876,120.998,3.0,2.0,0.343,0.594,0.425,False
0HZhYMZOcUzZKSFwPOti6m,Jar Of Hearts,Christina Perri,21,2011,246.58698,-6.142,74.541,4.0,3.0,0.349,0.348,0.0886,False
6r2BECwMgEoRb5yLfp0Hca,Born This Way,Lady Gaga,21,2011,260.25333,-5.108,123.907,4.0,11.0,0.587,0.828,0.493,False
5FIp4LrsffxiHLhmmpCbCx,A Little Bit Stronger,Sara Evans,21,2011,301.98666,-5.603,147.93,4.0,2.0,0.536,0.65,0.288,False
70tFuqBcduJv15bEnOPRTh,My Last,Big Sean Featuring Chris Brown,21,2011,254.12,-5.685,78.629,4.0,8.0,0.387,0.773,0.368,True
5Qy6a5KzM4XlRxsNcGYhgH,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,21,2011,248.58667,-5.429,79.119,4.0,2.0,0.364,0.752,0.606,True
29aSfWddeZJCfnrcMb20sy,Homeboy,Eric Church,21,2011,227.22667,-4.914,139.984,4.0,6.0,0.559,0.673,0.444,False
0aBKFfdyOD1Ttvgv0cfjjJ,More,Usher,21,2011,219.98666,-2.628,125.083,4.0,7.0,0.551,0.893,0.794,False
6Iocm6VMu6bVNYwiDoyQFW,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,21,2011,238.69333,-1.921,168.001,4.0,7.0,0.392,0.839,0.232,False
5mvKuE9Lf9ARVXVXA32kK9,Price Tag,Jessie J Featuring B.o.B,21,2011,223.05333,-3.945,175.011,4.0,5.0,0.637,0.832,0.68,False
1gv4xPanImH17bKZ9rOveR,Raise Your Glass,P!nk,21,2011,202.96,-5.006,122.019,4.0,7.0,0.7,0.709,0.624,True
0JbSghVDghtFEurrSO8JrC,Country Girl (Shake It For Me),Luke Bryan,20,2011,225.56,-4.532,105.969,4.0,2.0,0.644,0.904,0.672,False
2kebNtlS7DqWE54Z66FZIt,Keep Your Head Up,Andy Grammer,20,2011,190.49333,-5.216,90.009,4.0,0.0,0.67,0.786,0.806,False
4iD3msRl5hJUBEtrQwnR4k,Take Over Control,Afrojack Featuring Eva Simons,20,2011,220.52,-4.435,129.944,4.0,0.0,0.735,0.699,0.603,False
60IGhnH20N82dNxKnc8jDd,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,20,2011,203.17332,-8.231,90.99,4.0,8.0,0.715,0.584,0.609,False
0dpok9LbD1eATa5XPMardF,John,Lil Wayne Featuring Rick Ross,20,2011,286.97333,-4.472,77.516,4.0,11.0,0.59,0.819,0.423,True
1JlssWnwFUiEzuSqw4H1V1,The Cave,Mumford & Sons,20,2011,217.98666,-9.364,141.951,4.0,4.0,0.576,0.486,0.337,False
5cCAZS9VhLGEDV4NCfieeg,I Wanna Go,Britney Spears,20,2011,210.26666,-6.55,130.002,4.0,5.0,0.696,0.546,0.787,False
3U8dHeggJ8IBe0UCb1gbyB,Colder Weather,Zac Brown Band,20,2011,273.89334,-7.494,135.975,4.0,3.0,0.667,0.381,0.199,False
0gY2iq0xJPRoIB1PScKSw4,Honey Bee,Blake Shelton,20,2011,210.72,-5.131,205.57,4.0,4.0,0.481,0.849,0.723,False
1ZxNwqYsJA41CKf2YEhmIK,Just Fishin',Trace Adkins,20,2011,210.33333,-5.69,86.5,4.0,11.0,0.586,0.674,0.395,False
3OMpIoONQH8rSscaZLozFQ,Old Alabama,Brad Paisley Featuring Alabama,20,2011,301.8,-4.538,115.616,4.0,7.0,0.378,0.903,0.457,False
4CHLYbx8NB1LUn5WqT0SzV,Best Love Song,T-Pain Featuring Chris Brown,20,2011,195.98666,-6.618,79.932,4.0,7.0,0.622,0.711,0.679,False
63rbP24OzfaQCJjsHWZXnY,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,20,2011,210.09332,-3.117,129.873,4.0,3.0,0.664,0.872,0.555,True
4ABua0yuWcpTotImEEJTaw,Remind Me,Brad Paisley Duet With Carrie Underwood,20,2011,271.90668,-4.2,140.781,4.0,5.0,0.485,0.726,0.288,False
047fCsbO4NdmwCBn8pcUXl,Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash,20,2011,347.22668,-17.341,111.519,5.0,9.0,0.492,0.26,0.312,True
462tT5pBVstoLcOSJsBBKw,You Lie,The Band Perry,20,2011,214.73334,-5.015,170.939,4.0,6.0,0.521,0.656,0.598,False
4EDeBzhZMcHEx7A8IcDiaL,Heart Like Mine,Miranda Lambert,20,2011,177.86667,-3.394,155.067,4.0,8.0,0.437,0.844,0.493,False
1t2hJFgJyUPD2crOafMUEk,You And Tequila,Kenny Chesney Featuring Grace Potter,20,2011,242.84,-9.13,135.839,4.0,6.0,0.691,0.454,0.35,False
6rkAY9rk1NTFB94QxG3LJR,You And I,Lady Gaga,20,2011,307.34668,-5.234,127.073,4.0,2.0,0.516,0.709,0.515,False
61HQWI1Woxup7CnGwVUsdI,Written In The Stars,Tinie Tempah Featuring Eric Turner,20,2011,219.56,-3.534,91.017,4.0,7.0,0.644,0.945,0.573,True
3sl4dcqSwxHVnLfqwF2jly,Hello,Martin Solveig & Dragonette,20,2011,191.38757,-3.47,128.011,4.0,3.0,0.665,0.975,0.452,False
59tUXZ9dL0qkaa18WCfUnZ,Am I The Only One,Dierks Bentley,20,2011,191.25333,-5.396,165.972,4.0,2.0,0.579,0.878,0.88,False
7Lmwj2fe8MpGXypOuLGO2C,Made In America,Toby Keith,20,2011,193.13333,-5.996,172.126,4.0,9.0,0.497,0.701,0.376,False
3TcL0dyCMyr0kyTTc4NLgI,Who Says,Selena Gomez & The Scene,20,2011,195.61333,-2.915,101.019,4.0,4.0,0.682,0.927,0.744,False
2oyJMZrw1DGvvkT2NbCZ0Y,Are You Gonna Kiss Me Or Not,Thompson Square,20,2011,184.92,-3.807,151.948,4.0,8.0,0.485,0.701,0.613,False
0aW7CSfoMBKBzLE7VerHyn,If Heaven Wasn't So Far Away,Justin Moore,20,2011,223.28,-6.086,74.234,4.0,11.0,0.374,0.657,0.376,False
70ATm56tH7OrQ1zurYssz0,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,20,2011,283.73334,-4.521,155.826,4.0,3.0,0.594,0.946,0.397,True
2z4U9d5OAA4YLNXoCgioxo,What The Hell,Avril Lavigne,20,2011,220.70667,-3.689,149.976,4.0,6.0,0.578,0.926,0.877,False
6bdDMSGOpu4u2AT4rarSDc,What Do You Want,Jerrod Niemann,20,2011,214.57333,-10.12,153.275,4.0,4.0,0.55,0.496,0.543,False
4dWjQ3wEfW6KPaaxCoaPH4,Backseat,New Boyz Featuring The Cataracs & Dev,20,2011,224.09332,-3.449,125.029,4.0,7.0,0.595,0.923,0.782,True
11OFYsUK9EVJsQ6nutH32M,Here For A Good Time,George Strait,20,2011,180.26666,-6.753,127.93,4.0,6.0,0.596,0.768,0.532,False
3rfhI32Il2hVRKDkuGeeen,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,20,2011,234.45332,-3.428,128.024,4.0,10.0,0.595,0.912,0.762,False
0IAFmrpi9KF0PP3LONJonm,In The Dark,Dev,20,2011,148.93039,-3.254,125.994,4.0,2.0,0.633,0.898,0.876,False
14I61w6cyYUHiV2n28IYdP,Otis,Jay Z Kanye West Featuring Otis Redding,20,2011,178.21333,-4.751,94.577,4.0,7.0,0.754,0.631,0.432,True
6HTprulGfeFVrLLvfi3t8a,Mr. Saxobeat,Alexandra Stan,20,2011,195.10532,-4.165,127.012,4.0,11.0,0.732,0.925,0.782,False
3dhvQUA0NyrAea4vQ7X6Gn,She Ain't You,Chris Brown,20,2011,248.10667,-6.502,91.039,4.0,2.0,0.634,0.716,0.619,False
3lBRNqXjPp2j3JMTCXDTNO,Best Thing I Never Had,Beyonce,20,2011,253.74667,-4.056,99.05,4.0,6.0,0.546,0.649,0.298,False
30Y4CV7A6YqtQtTTo7Ue4j,Mean,Taylor Swift,19,2011,238.69333,-3.95,163.949,4.0,4.0,0.526,0.7,0.596,False
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,44,2010,216.77333,-4.44,97.012,4.0,1.0,0.673,0.886,0.795,False
11EX5yhxr9Ihl3IN1asrfK,Need You Now,Lady Antebellum,42,2010,277.57333,-5.535,107.942,4.0,4.0,0.588,0.622,0.229,False
285hMzLhJwHVLe9QT9qilk,Breakeven,The Script,41,2010,261.42667,-4.501,94.034,4.0,10.0,0.63,0.696,0.491,False
4fIWvT19w9PR0VVBuPYpWA,Haven't Met You Yet,Michael Buble,33,2010,244.58667,-4.808,122.58,4.0,8.0,0.615,0.733,0.796,False
5BoIP8Eha5hwmRVURkC2Us,In My Head,Jason Derulo,33,2010,198.96,-4.175,110.001,4.0,0.0,0.762,0.733,0.849,False
4nVyHATevhl5RC6Qmoko5H,I Like It,Enrique Iglesias Featuring Pitbull,31,2010,231.78667,-2.856,129.011,4.0,10.0,0.646,0.94,0.704,False
7rl7ao5pb9BhvAzPdWStxi,Telephone,Lady Gaga Featuring Beyonce,31,2010,220.62666,-5.862,122.021,4.0,5.0,0.825,0.832,0.713,False
1bM50INir8voAkVoKuvEUI,OMG,Usher Featuring will.i.am,30,2010,269.49332,-5.81,129.998,4.0,4.0,0.781,0.745,0.326,False
6lV2MSQmRIkycDScNtrBXO,Airplanes,B.o.B Featuring Hayley Williams,30,2010,180.48,-4.285,93.033,4.0,6.0,0.66,0.867,0.377,True
2rDwdvBma1O1eLzo29p2cr,Whataya Want From Me,Adam Lambert,30,2010,227.32,-4.732,185.948,4.0,11.0,0.44,0.683,0.445,False
2H1047e0oMSj10dgp7p2VG,I Gotta Feeling,The Black Eyed Peas,29,2010,289.13333,-6.375,127.966,4.0,0.0,0.744,0.766,0.61,False
0SiywuOBRcynK0uKGWdCnn,Bad Romance,Lady Gaga,29,2010,294.57333,-3.752,119.007,4.0,0.0,0.695,0.921,0.714,True
2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me,Mike Posner,29,2010,213.29333,-4.63,129.965,4.0,7.0,0.768,0.82,0.625,False
1CdqVF1ywD0ZO1zXtB9yWa,Break Your Heart,Taio Cruz Featuring Ludacris,29,2010,186.26666,-4.676,122.049,4.0,8.0,0.666,0.899,0.616,False
1fBl642IhJOE5U319Gy2Go,Animal,Neon Trees,28,2010,212.29333,-5.611,148.039,4.0,5.0,0.482,0.833,0.74,False
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Ke$ha,28,2010,199.69333,-2.718,120.028,4.0,2.0,0.755,0.837,0.714,False
6BaxqcoEM9r3LXisTyJjST,Ridin' Solo,Jason Derulo,28,2010,215.74667,-4.02,89.677,4.0,9.0,0.557,0.831,0.586,False
2qPUnoasNe4Ep43emVXEig,Billionaire,Travie McCoy Featuring Bruno Mars,28,2010,211.16,-6.403,86.776,4.0,6.0,0.633,0.673,0.659,True
6vc2Jq2vaGu8z326kSrw92,Your Love Is My Drug,Ke$ha,28,2010,187.13333,-3.891,120.057,4.0,1.0,0.826,0.612,0.756,False
59dLtGBS26x7kc0rHbaPrq,Nothin' On You,B.o.B Featuring Bruno Mars,28,2010,268.32,-5.814,103.993,4.0,10.0,0.688,0.853,0.743,False
1DqdF42leyFIzqNDv9CjId,Dynamite,Taio Cruz,28,2010,203.86667,-3.177,119.968,4.0,4.0,0.754,0.804,0.818,False
3kMrazSvILsgcwtidZd1Qd,Bulletproof,La Roux,27,2010,205.73334,-2.771,123.017,4.0,3.0,0.674,0.882,0.682,False
6KOEK6SeCEZOQkLj5M1PxH,California Gurls,Katy Perry Featuring Snoop Dogg,27,2010,234.65334,-3.71,125.007,4.0,0.0,0.789,0.753,0.403,False
7Ie9W94M7OjPoZVV216Xus,Not Afraid,Eminem,25,2010,248.13333,-1.19,114.635,5.0,0.0,0.855,0.954,0.668,True
6IUiqtI8tE49sqGbmtrNd8,There Goes My Baby,Usher,25,2010,281.29333,-8.077,77.468,4.0,9.0,0.626,0.52,0.257,False
1NhPKVLsHhFUHIOZ32QnS2,Secrets,OneRepublic,25,2010,224.69333,-6.223,148.021,4.0,2.0,0.516,0.764,0.376,False
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Eminem Featuring Rihanna,25,2010,263.37332,-5.034,86.989,4.0,10.0,0.749,0.925,0.641,True
0oJMv049q8hEkes9w0L1J4,Imma Be,The Black Eyed Peas,25,2010,257.56,-6.963,92.035,4.0,0.0,0.597,0.517,0.413,True
6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me,Flo Rida Featuring David Guetta,24,2010,234.56,-3.911,127.966,4.0,0.0,0.616,0.869,0.473,False
6wN4nT2qy3MQc098yL3Eu9,Deuces,Chris Brown Featuring Tyga & Kevin McCall,24,2010,276.56,-5.109,73.987,4.0,1.0,0.692,0.736,0.217,True
2fQ6sBFWaLv2Gxos4igHLy,Say Aah,Trey Songz Featuring Fabolous,24,2010,207.54668,-3.614,93.01,4.0,1.0,0.724,0.87,0.81,False
2DHc2e5bBn4UzY0ENVFrUl,Carry Out,Timbaland Featuring Justin Timberlake,24,2010,232.46667,-6.693,115.68,5.0,10.0,0.531,0.574,0.272,False
5NEKjqTQPKiqOiOG8YxLdS,All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",24,2010,232.50667,-3.616,150.1,4.0,10.0,0.544,0.781,0.277,True
5jzKL4BDMClWqRguW5qZvh,Teenage Dream,Katy Perry,24,2010,227.74132,-4.582,120.012,4.0,10.0,0.719,0.798,0.591,False
5XRHGXut00SrJUFmcn2lQF,All The Right Moves,OneRepublic,24,2010,238.0,-3.527,146.024,4.0,0.0,0.529,0.948,0.65,False
4u26EevCNXMhlvE1xFBJwX,If I Die Young,The Band Perry,23,2010,222.77333,-6.611,130.739,4.0,4.0,0.606,0.497,0.362,False
4lwavw59UjXUPJZtKNdFYp,Alejandro,Lady Gaga,23,2010,274.21332,-6.612,98.993,4.0,11.0,0.626,0.799,0.37,False
7BqBn9nzAq8spo5e7cZ0dJ,Just The Way You Are,Bruno Mars,22,2010,220.7341,-5.379,109.021,4.0,5.0,0.635,0.841,0.424,False
1HfxPaJggVwFsvOtHbVzMz,Live Like We're Dying,Kris Allen,22,2010,212.50667,-2.948,92.011,4.0,0.0,0.589,0.893,0.94,False
3iL2l5gUqyPS6vDwJFgJTR,BedRock,Young Money Featuring Lloyd,22,2010,288.13333,-6.163,147.998,4.0,8.0,0.733,0.665,0.549,True
3VA8T3rNy5V24AXxNK5u9E,King Of Anything,Sara Bareilles,22,2010,207.49333,-4.172,119.003,4.0,1.0,0.676,0.762,0.81,False
60jzFy6Nn4M0iD1d94oteF,Rude Boy,Rihanna,22,2010,222.92,-4.496,173.909,4.0,11.0,0.563,0.75,0.812,True
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,22,2010,220.8,-3.398,119.963,4.0,7.0,0.663,0.861,0.654,False
5zGqTc1WQUe8XqqdnrpKTV,Farmer's Daughter,Rodney Atkins,21,2010,207.04,-3.519,133.977,4.0,6.0,0.612,0.791,0.786,False
4MKzCHlZvkwJOQRNkdw4zq,Sexy Chick,David Guetta Featuring Akon,21,2010,194.34666,-7.694,130.003,4.0,11.0,0.809,0.562,0.798,False
4BycRneKmOs6MhYG9THsuX,Find Your Love,Drake,21,2010,208.94667,-6.006,96.038,4.0,6.0,0.627,0.614,0.758,False
030OCtLMrljNhp8OWHBWW3,Hey Daddy (Daddy's Home),Usher Featuring Plies,21,2010,224.09332,-4.262,95.975,4.0,11.0,0.59,0.698,0.352,False
1YaVmBh7EAeR54FIjuFcb5,Naturally,Selena Gomez & The Scene,21,2010,202.58667,-5.406,132.612,4.0,10.0,0.605,0.902,0.875,False
7JIuqL4ZqkpfGKQhYlrirs,The Only Exception,Paramore,21,2010,267.65332,-6.607,137.715,3.0,4.0,0.452,0.563,0.209,False
2rJWnAqSuLMls0KOv416Io,I Never Told You,Colbie Caillat,20,2010,233.2,-5.222,144.073,4.0,3.0,0.506,0.639,0.385,False
6H2wnX7ytNeCKERIVqCwgs,I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",20,2010,249.54668,-2.94,124.42,5.0,7.0,0.592,0.944,0.574,True
6jvvpPJQJy5rMOEkLlADl6,Neighbors Know My Name,Trey Songz,20,2010,186.30667,-5.776,120.026,4.0,7.0,0.663,0.693,0.391,False
6FbGlkHKGkYqpSCuBgurn3,Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO,20,2010,188.0,-5.077,129.944,4.0,10.0,0.615,0.913,0.45,False
7xoBJ4hih949Jeu5ZfzBai,Gimmie That Girl,Joe Nichols,20,2010,185.45332,-3.577,162.249,4.0,2.0,0.5,0.9,0.675,False
2aZ8Mfrh353IAYOrXrDtBA,Got Your Back,T.I. Featuring Keri Hilson,20,2010,274.5263,-12.819,146.841,4.0,8.0,0.553,0.472,0.652,True
3bMNprrp2JDKZsGbiXpsJl,My Chick Bad,Ludacris Featuring Nicki Minaj,20,2010,216.93333,-6.782,84.789,4.0,1.0,0.624,0.723,0.757,True
2uAbEJGrLecIbkW9p3OqQl,Hello Good Morning,Diddy - Dirty Money Featuring T.I.,20,2010,217.26666,-4.831,104.016,4.0,2.0,0.75,0.874,0.552,True
1WtTLtofvcjQM3sXSMkDdX,How Low,Ludacris,20,2010,201.58667,-6.977,143.96,4.0,1.0,0.785,0.498,0.418,True
1U4mweNwisxNj23ffuC9gO,Miss Me,Drake Featuring Lil Wayne,20,2010,305.52,-5.979,100.3,5.0,2.0,0.426,0.862,0.332,True
4sHOAALFZiNa4wukjPSBpq,Come Back Song,Darius Rucker,20,2010,235.14667,-5.674,177.781,4.0,9.0,0.516,0.745,0.77,False
6KBYk8OFtod7brGuZ3Y67q,Misery,Maroon 5,20,2010,216.2,-4.874,102.98,4.0,4.0,0.704,0.81,0.726,False
0f73zOCdBx6ZPdiBjwN1AP,Little White Church,Little Big Town,20,2010,186.22404,-4.797,107.024,4.0,10.0,0.667,0.878,0.816,False
7dL2kSVsBelmkQHbkNkx1l,Hillbilly Bone,Blake Shelton Featuring Trace Adkins,20,2010,225.28,-3.076,144.014,4.0,7.0,0.611,0.964,0.9,False
1XdlLIfwryo38EZ7OzdoEG,Highway 20 Ride,Zac Brown Band,20,2010,229.28,-7.195,76.125,4.0,3.0,0.531,0.403,0.431,False
0H1OyEooZ5SzBYYdJEzxoy,If I Had You,Adam Lambert,20,2010,228.24,-4.251,131.147,4.0,4.0,0.648,0.908,0.793,False
5uHYcK0nbEYgRaFTY5BqnP,Magic,B.o.B Featuring Rivers Cuomo,20,2010,196.13333,-4.11,82.439,4.0,8.0,0.549,0.932,0.787,False
5UzU0qw21okODBNUnxptVo,"Lover, Lover",Jerrod Niemann,20,2010,193.73334,-6.509,112.473,4.0,7.0,0.879,0.567,0.948,False
3g4GTF5OZrLrmk7hGZFkH8,If It's Love,Train,20,2010,239.04,-3.489,94.988,4.0,6.0,0.628,0.917,0.638,False
1T8PwF3JhIiWwBhun23RNe,Impossible,Shontelle,20,2010,226.53333,-3.631,90.036,4.0,8.0,0.6,0.624,0.529,False
