,title,artist,count,year,id
2255,"I Breathe In, I Breathe Out",Chris Cagle,20,2002,1Jsy4H3jKEwriFniuoC2gj
2256,Grindin',Clipse,20,2002,3XrvEifl0hIzgBGUa5jBLS
2257,The Cowboy In Me,Tim McGraw,20,2002,1e7cEhr2dprxwtlRcSBfED
2258,Oops (Oh My),Tweet,20,2002,5Y0E3dOeynKuLDAXu0t0Bg
2259,Nothing In This World,KeKe Wyatt Featuring Avant,20,2002,54Ev13Dca9qrYZDNLFUYpb
2260,Rainy Dayz,Mary J. Blige Featuring Ja Rule,20,2002,1F1XjwRzMh8KT2BvH6ISkG
2261,My List,Toby Keith,20,2002,5WFDseVq6n2LnKQMByCYnj
2262,Makin' Good Love,Avant,20,2002,6Q13UWFUuqXLXT7IUVkqM1
2263,Running Away,Hoobastank,20,2002,6xdSzlVVKW3fQidPxBImTG
2264,Long Time Gone,Dixie Chicks,20,2002,0JiX8NsRdCHm8GliFuf97V
2265,Living And Living Well,George Strait,20,2002,3YxKqZFpcxBPvpUssL8FS2
2266,Saturday (Oooh! Ooooh!),Ludacris Featuring Sleepy Brown,20,2002,4QKdiLnJ2fnvfLPUldoryF
2267,Just Like A Pill,P!nk,20,2002,1BpV8IGf4XsRRJf4Xuui9q
2268,Somebody Like You,Keith Urban,20,2002,0b9djfiuDIMw1zKH6gV74g
2269,I'm Gonna Miss Her (The Fishin' Song),Brad Paisley,20,2002,4ipZsAA3YuqCDSXiPoEGIv
2270,Someone To Love You,Ruff Endz,20,2002,2LrvK045zLQyt4s9n1QSBA
2271,I Should Be Sleeping,Emerson Drive,20,2002,28CnmZkM5CFp0ObTRQJeCw
2272,Stingy,Ginuwine,20,2002,6De63WRULDaa1fxOyLilnv
2273,I Miss My Friend,Darryl Worley,20,2002,0qnoS5hMZMphvKWi0D2LQh
2274,I Don't Have To Be Me ('til Monday),Steve Azar,20,2002,5v1bA7NmQcQHvH9IDkeeF4
2275,Down 4 U,"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",20,2002,
2276,Here Is Gone,Goo Goo Dolls,20,2002,4KqTGPPmXowMPEoShSVOta
2277,Ten Rounds With Jose Cuervo,Tracy Byrd,20,2002,26J61MmE6YCWqIyROZdEgL
2278,Hella Good,No Doubt,20,2002,6AfLmKXzhEZjwiVPs5jhdV
2279,That's When I Love You,Phil Vassar,20,2002,1lhPhB8fdto7hvqCWljRm1
2280,Hands Clean,Alanis Morissette,20,2002,2LVxvGhl2U5p2ql2ujc6vZ
2281,Drift & Die,Puddle Of Mudd,20,2002,0RFgvrhkf9FiDRLA0BhzpZ
2282,Pass The Courvoisier Part II,Busta Rhymes Featuring P. Diddy & Pharrell,20,2002,4SnTf4ixVZCfQtxHNhky0T
2283,Blessed,Martina McBride,20,2002,0nGzwlShUTBEQePuzMoUjN
2284,You Know That I Love You,Donell Jones,20,2002,5QiTs0egWAq0k2O8HWKoEP
2285,Aerials,System Of A Down,20,2002,4e9eGQYsOiBcftrWXwsVco
2286,Young,Kenny Chesney,20,2002,3tHPjLBakLS48aumhFpJMt
2287,Beautiful Mess,Diamond Rio,20,2002,19QT1L9qUNKHYNbYqawaX8
2288,"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,20,2002,0M7mWKqwTIaVjYyxfZmtTa
2289,What If She's An Angel,Tommy Shane Steiner,20,2002,4avs56frsTcnjwy2KlCQ5D
2290,Without Me,Eminem,20,2002,7lQ8MOhq6IN2w8EYcFNSUk
2291,Cleanin' Out My Closet,Eminem,20,2002,7BMO7O7ImjV8HNTH74Tshv
2292,Days Go By,Dirty Vegas,20,2002,2RLpFEf6d0708O7Bqhjyxg
2293,Chop Suey,System Of A Down,20,2002,2DlHlPMa4M17kufBvI2lEN
2294,Can't Get You Out Of My Head,Kylie Minogue,20,2002,3E7ZwUMJFqpsDOJzEkBrQ7
2295,By The Way,Red Hot Chili Peppers,20,2002,1f2V8U1BiWaC9aJWmpOARe
2296,Always On Time,Ja Rule Featuring Ashanti,20,2002,2hNf1rawV2XAZ6Jld2Fxwf
2297,Where Are You Going,Dave Matthews Band,20,2002,5EjZXJ4nVpw7uI6eso1SFS
2298,Anything,Jaheim Featuring Next,20,2002,38084tN66v4KHqiLpl9cN8
2299,Addictive,Truth Hurts Featuring Rakim,20,2002,36jSIOSE72neBbKntCthqw
2300,Hanging By A Moment,Lifehouse,47,2001,0wqOReZDnrefefEsrIGeR4
2301,Angel,Shaggy Featuring Rayvon,45,2001,7FDV5ELOJHCGLe52AnttEd
2302,Drops Of Jupiter (Tell Me),Train,42,2001,2hKdd3qO7cWr2Jo0Bcs0MA
2303,Drive,Incubus,39,2001,7nnWIPM5hwE3DaUBkvOIpy
2304,Thank You,Dido,39,2001,09CnYHiZ5jGT1wr1TXJ9Zt
2305,It's Been Awhile,Staind,38,2001,25CMmGsl22APKhfuj4Tp7j
2306,Hit 'Em Up Style (Oops!),Blu Cantrell,34,2001,4zYTZvtcww7OWKie7fxA9E
2307,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani,33,2001,3RmKpob8xzv1pzHEQrMJah
2308,Follow Me,Uncle Kracker,33,2001,4KoecuyOpZaNFZ0UqVsllc
2309,I Do!!,Toya,31,2001,0NdEFLohwfZpyncrBCq1ZY
2310,If You're Gone,matchbox twenty,31,2001,2f5N826udWfjT9iomeaBJt
2311,Peaches & Cream,112,29,2001,4iJyoBOLtHqaGxP12qzhQI
2312,Where The Party At,Jagged Edge With Nelly,29,2001,5mNV8Mz59bzyuQ53gTw0c0
2313,Fallin',Alicia Keys,29,2001,0KQx6HOpJueiSkztcS0r7D
2314,Ride Wit Me,Nelly Featuring City Spud,29,2001,3Gf5nttwcX9aaSQXRWidEZ
2315,What Would You Do?,City High,28,2001,1tJkic0TURTCXw3rBhYgWu
2316,I Hope You Dance,Lee Ann Womack,28,2001,65B1tEOv5W294uCKbmEcFV
2317,South Side,Moby Featuring Gwen Stefani,27,2001,3Gvy32AV73UOcizvoPSyM7
2318,Fill Me In,Craig David,27,2001,0UzsDmdpw0Q14KU4hieQss
2319,Stutter,Joe Featuring Mystikal,26,2001,7FWuzwapuKHTEyDJIcQOw3
2320,I'm Real,Jennifer Lopez Featuring Ja Rule,26,2001,6MLsahMK3VvH9NUwXOktdS
2321,Only Time,Enya,25,2001,6FLwmdmW77N1Pxb1aWsZmO
2322,Put It On Me,Ja Rule Featuring Lil' Mo & Vita,25,2001,0OvwzS8FX73Bw7ykMRmffU
2323,Again,Lenny Kravitz,25,2001,5c1QJAiC3773EwiZLwHf5x
2324,U Remind Me,Usher,24,2001,2QsZVnbWVSjKMXK6K3uRBL
2325,I'm Like A Bird,Nelly Furtado,24,2001,2aGw77pZqli064JiPuXYRi
2326,Get Ur Freak On,"Missy ""Misdemeanor"" Elliott",24,2001,6zsk6uF3MxfIeHPlubKBvR
2327,Butterfly,Crazy Town,23,2001,4BggEwLhGfrbrl7JBhC8EC
2328,The Space Between,Dave Matthews Band,23,2001,65KzDXZm9aQt8sA1k0ZVG3
2329,Music,Madonna,23,2001,6WzRpISELf3YglGAh7TXcG
2330,Differences,Ginuwine,23,2001,0Uyh92tLyb9JawG8lmWCzJ
2331,Family Affair,Mary J. Blige,23,2001,3aw9iWUQ3VrPQltgwvN9Xu
2332,When It's Over,Sugar Ray,22,2001,5ZsPy9wHH733NlU6c4v2Hi
2333,Missing You,Case,22,2001,0CmXXEwul09Kf8X68lPA5l
2334,Dance With Me,Debelah Morgan,22,2001,1C2Q3AymKS17bw7T5gfq6p
2335,Superwoman Pt. II,Lil' Mo Featuring Fabolous,22,2001,6KCOOKsDFfGEiwWZZlEI6O
2336,All For You,Janet,22,2001,5X8kkUaUlAyAUr9TYqDFTH
2337,Raise Up,Petey Pablo,21,2001,02GwPAncasVL82yC7y2hmN
2338,Crazy,K-Ci & JoJo,21,2001,3PJivN5BZ2ckFa22igIu4a
2339,Fiesta,R. Kelly Featuring Jay-Z,21,2001,77S8pBH3ilaDIPmTJkRNQn
2340,The Way You Love Me,Faith Hill,21,2001,6vgN6KGstss0GnBbKlMNK9
2341,One Minute Man,"Missy ""Misdemeanor"" Elliott",21,2001,0jG92AlXau21qgCQRxGLic
2342,She Couldn't Change Me,Montgomery Gentry,21,2001,3zjLEJ6EPYJHZRtWGMhMSJ
2343,Be Like That,3 Doors Down,21,2001,3PbHle8KhJp6GuO1jLdEmQ
2344,Love,Musiq Soulchild,21,2001,6uSa5iCMwPr10Ftpz8w09b
2345,Stranger In My House,Tamia,21,2001,08GOEVXupC6ECbulhPGQKm
2346,I Could Not Ask For More,Sara Evans,20,2001,3TcoHf7nvC8RaDVdfIFjFR
2347,Izzo (H.O.V.A.),JAY-Z,20,2001,4h5KBcltGefua73AUPYps7
2348,Mad Season,matchbox twenty,20,2001,3jZHJO0QAb8sbv71DXOD9J
2349,Flavor Of The Weak,American Hi-Fi,20,2001,5wjQihzWIKgBc1hzf5work
2350,Irresistible,Jessica Simpson,20,2001,2TVSa07y6g3HRn4oLWv57M
2351,It's A Great Day To Be Alive,Travis Tritt,20,2001,3oW6SWwGqiZSPTiAp7ZQoH
2352,On A Night Like This,Trick Pony,20,2001,4ukCThz76ZkKJzTlmDlKpa
2353,Jaded,Aerosmith,20,2001,6uhj7EIZZm3OwVr0gWfkQn
2354,Nobody Wants To Be Lonely,Ricky Martin Duet With Christina Aguilera,20,2001,45cVyfWuMAg8RNxmkcpmy9
2355,What I Really Meant To Say,Cyndi Thomson,20,2001,2YhdP9Wq1yH2pshQ6sWnHo
2356,Just In Case,Jaheim,20,2001,0YHBvFhfCJHyP5qfgtiX1o
2357,La Bomba,Azul Azul,20,2001,0Tl84qfow6Dv0PM60zoBhb
2358,Only In America,Brooks & Dunn,20,2001,3e41nkMyqcAwaQCXJVj87G
2359,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",20,2001,0PSZ9G584Ve27GK6ThlY6P
2360,Look At Us,Sarina Paris,20,2001,42MVI9N0ikM6m8QgrC1nUu
2361,I'm Just Talkin' About Tonight,Toby Keith,20,2001,6nN58NDV8VnjvtBmR00qq4
2362,I'm Already There,Lonestar,20,2001,34Vn9nKfztyLco9lJazy4j
2363,More Than That,Backstreet Boys,20,2001,4XRUKxDIn28c7uHEzbGFgj
2364,Where The Blacktop Ends,Keith Urban,20,2001,7qLQR9T8vL638MbPYCDAFk
2365,Oochie Wally,QB Finest Featuring Nas & Bravehearts,20,2001,
2366,This Is Me,Dream,20,2001,1s8MNZEUhMRlCJiFzHCkTY
2367,Here's To The Night,Eve 6,20,2001,4tgeQrPu5xkrnwErym2JsJ
2368,Heard It All Before,Sunshine Anderson,20,2001,0xikWgPgYN9BEes0ieZ8Co
2369,Turn Off The Light,Nelly Furtado,20,2001,4gM2BugovNf4bvXdjZODzG
2370,Grown Men Don't Cry,Tim McGraw,20,2001,4RtDZMumlKxsN7IL3AJPUx
2371,I Wanna Be Bad,Willa Ford,20,2001,6f67kjvFmXZTA47K8JNVBU
2372,I Would've Loved You Anyway,Trisha Yearwood,20,2001,2onNmw7lzEoDRXl46jDO5O
2373,Take It To Da House,Trick Daddy Featuring The SNS Express,20,2001,1wLhwzPAtze5JT8qqXlqaO
2374,I'm A Believer,Smash Mouth,20,2001,1RC5Mb0VhnlhnMlFDnrvE0
2375,When I Think About Angels,Jamie O'Neal,20,2001,6X1MOfJSjBT54VcbD1o7vR
2376,Maybe I Deserve,Tank,20,2001,4r1SIe42FjPFE4jUPdyK1A
2377,Never Had A Dream Come True,S Club 7,20,2001,0fIG0HBRIjLRNDHAogtwSB
2378,I'm A Thug,Trick Daddy,20,2001,6j2aNuhJJUnRj6UHcvn5PI
2379,There You'll Be,Faith Hill,20,2001,5t2gSYVvBV9kH4t7Czertq
2380,Survivor,Destiny's Child,20,2001,2Mpj1Ul5OFPyyP4wB62Rvi
2381,One More Day,Diamond Rio,20,2001,3TNoNv8Z80M3pfm6CcODsh
2382,Who I Am,Jessica Andrews,20,2001,0rK4HCKzv2r1IXqKX3DKpq
2383,Can't Deny It,Fabolous Featuring Nate Dogg,20,2001,7K4Aq4awgYvDKEJdEvvl4j
2384,Ain't Nothing 'Bout You,Brooks & Dunn,20,2001,5dPSCeB8Ly3RxNLme5bomi
2385,All Or Nothing,O-Town,20,2001,1TBIHWmr1r34J2s0eSfA7U
2386,Play,Jennifer Lopez,20,2001,7fFCnttacpotkyhTOxKv14
2387,Angry All The Time,Tim McGraw,20,2001,0khUsHfJrVCu3Pn4WuzNd5
2388,Southern Hospitality,Ludacris,20,2001,4cNhx6OO1XpvwT6xZnb83B
2389,Austin,Blake Shelton,20,2001,2WQAknZHrJAEQOFXe0F44P
2390,Bad Day,Fuel,20,2001,5z5ao3FAaVwHk1g7xuOBcB
2391,After Party,Koffee Brown,20,2001,5cvMzT7kEvcxcdtcJz1vQY
2392,Can't Believe,Faith Evans Featuring Carl Thomas,20,2001,2423gyT9B3zNqC9ZD8QfSu
2393,Yellow,Coldplay,20,2001,3AJwUDP919kvQ9QcozQPxg
2394,Someone To Call My Lover,Janet,20,2001,43zr9kKkeiQrshvYuvNtfM
2395,"So Fresh, So Clean",OutKast,20,2001,6glsMWIMIxQ4BedzLqGVi4
2396,Right Where I Need To Be,Gary Allan,20,2001,3hfMKCMfKcKctpjtH0TB76
2397,Breathless,The Corrs,20,2001,5OQGeJ1ceykovrykZsGhqL
2398,Crawling,Linkin Park,20,2001,57BrRMwf9LrcmuOsyGilwr
2399,Schism,Tool,20,2001,55mJleti2WfWEFNFcBduhc
2400,Breathe,Faith Hill,45,2000,3y4LxiYMgDl4RethdzpmNe
2401,I Wanna Know,Joe,44,2000,1m2xMsxbtxv21Brome189p
2402,Higher,Creed,41,2000,1ZozJfi8u9cO2Ob8KwiwNT
2403,Everything You Want,Vertical Horizon,41,2000,4cKGldbhGJniI8BrB3K6tb
2404,Kryptonite,3 Doors Down,39,2000,6ZOBP3NvffbU4SZcrnt1k6
2405,Back At One,Brian McKnight,39,2000,6mwA6YiKDjAUG8kWvRRUPh
2406,He Wasn't Man Enough,Toni Braxton,37,2000,7f1Dmr246cJ9uQYdbplTbh
2407,Smooth,Santana Featuring Rob Thomas,36,2000,2pX4FpOgwItRVPPUFdRcxA
2408,Bent,matchbox twenty,36,2000,6fA7akEuTUL3dW1V0GELaZ
2409,The Way You Love Me,Faith Hill,35,2000,6vgN6KGstss0GnBbKlMNK9
2410,I Wish,Carl Thomas,34,2000,3lqT89gv8p3PYwXtr3ODjv
2411,Amazed,Lonestar,34,2000,6qc34bnVOyqGDPni8H5W0U
2412,(Hot S**t) Country Grammar,Nelly,34,2000,7azC8toDthwJHHuw7m49K4
2413,With Arms Wide Open,Creed,34,2000,0eKyHwckh9vQb8ncZ2DXCs
2414,There You Go,P!nk,32,2000,6dJ2mSRaKE9ctYw9qWNGWQ
2415,You Sang To Me,Marc Anthony,32,2000,2dwhMQsFeHr2S787WxqAqW
2416,Try Again,Aaliyah,32,2000,0EvX3wUXm0Xds8ZTA7oXOJ
2417,"Jumpin', Jumpin'",Destiny's Child,32,2000,4pmc2AxSEq6g7hPVlJCPyP
2418,Back Here,BBMak,31,2000,6znv7i4Wif5fLwI6OjKHZ4
2419,Say My Name,Destiny's Child,31,2000,7H6ev70Weq6DdpZyyTmUXk
2420,Thong Song,Sisqo,28,2000,5Mmk2ii6laakqfeCT7OnVD
2421,I Try,Macy Gray,27,2000,5TAf4lnZCZTLlZHNZMLFLi
2422,Absolutely (Story Of A Girl),Nine Days,27,2000,3mNecsYFb6LQg7822DPXCP
2423,Maria Maria,Santana Featuring The Product G&B,26,2000,3XKIUb7HzIF1Vu9usunMzc
2424,Incomplete,Sisqo,26,2000,3w8Mw9GHYepoTWOSdiyosj
2425,Desert Rose,Sting Featuring Cheb Mami,26,2000,4WhyHQ2BXi2VU1iaFbF6jv
2426,Purest Of Pain (A Puro Dolor),Son By Four,26,2000,1MOqMyQ7CULmWWjovkFY5B
2427,No More,Ruff Endz,26,2000,2WfhlEjoUII31H6imnQdvF
2428,It's Gonna Be Me,'N Sync,25,2000,2AW37v0bDyuOzGP3XnmFuA
2429,I Need You,LeAnn Rimes,25,2000,046MBhhgQJJghnbgZCkaAR
2430,Where I Wanna Be,Donell Jones,25,2000,2uZwyxrg6VPvlVsvclIfel
2431,Faded,SoulDecision Featuring Thrust,24,2000,4WP1XJnAUkZfTtMdZTaN9k
2432,Let's Get Married,Jagged Edge,24,2000,18CODOzJ5DWzWh6kAeKiSC
2433,I Need To Know,Marc Anthony,24,2000,7ffwRz8lZyDOE4Vj58Lo72
2434,Show Me The Meaning Of Being Lonely,Backstreet Boys,24,2000,3BsaRV5QIulYz2lV9WWa8T
2435,It Feels So Good,Sonique,24,2000,4Y8q64VnhD0vFYy9g2WFpi
2436,Doesn't Really Matter,Janet,24,2000,0ekdT3jOhn3LinWtqHhmsw
2437,Bye Bye Bye,'N Sync,23,2000,62bOmKYxYg7dhrC6gH9vFn
2438,Dance With Me,Debelah Morgan,23,2000,1C2Q3AymKS17bw7T5gfq6p
2439,I Knew I Loved You,Savage Garden,23,2000,6nozDLxeL0TE4MS9GqYU1v
2440,Never Let You Go,Third Eye Blind,22,2000,1sxUaLi0G2vB7dl4ogtCxH
2441,Don't Think I'm Not,Kandi,22,2000,487Dyzs7Xbbk4hIWYyYT80
2442,Get It On Tonite,Montell Jordan,22,2000,0AcLrSfAEBQcUnHOTm5pXg
2443,Otherside,Red Hot Chili Peppers,22,2000,64BbK9SFKH2jk86U3dGj2P
2444,I Turn To You,Christina Aguilera,22,2000,4Do68W4FWO2hRAJCzG1lus
2445,Wifey,Next,21,2000,1NNDZc9BHaWe9JqIsPRlNV
2446,Most Girls,P!nk,21,2000,635PqgECfFbL0MNLogX7Yv
2447,Music,Madonna,21,2000,6WzRpISELf3YglGAh7TXcG
2448,Party Up (Up In Here),DMX,21,2000,0LWkaEyQRkF0XAms8Bg1fC
2449,That's The Way It Is,Celine Dion,21,2000,0aKWpnMZCR42M9lLhnzJEZ
2450,Come On Over Baby (All I Want Is You),Christina Aguilera,21,2000,7A0apkTSTvMbSI7yplcmlh
2451,Wonderful,Everclear,21,2000,0WHOPmOuQKuu05k4g3UTvk
2452,Love's The Only House,Martina McBride,20,2000,4YWwYKGDB81pKLZJVnB3rk
2453,Only God Knows Why,Kid Rock,20,2000,1rAzW6aco1ZtxLRx4XOagB
2454,Couldn't Last A Moment,Collin Raye,20,2000,47h6AvKprOz2pXNgfml87k
2455,I Will...But,SHeDAISY,20,2000,0oP29136UYddJ9DnGpKKQg
2456,Prayin' For Daylight,Rascal Flatts,20,2000,0DAVCurdi9ZqkVUKIuikzm
2457,Crash And Burn,Savage Garden,20,2000,60g4sp8i3gXSb1EkphMl1g
2458,I'll Be,Reba McEntire,20,2000,66ZBkOR0Q2bQEM42Pbj7hQ
2459,It Must Be Love,Alan Jackson,20,2000,16OFkCrdYH524sqvTPt6CT
2460,It's My Life,Bon Jovi,20,2000,0v1XpBHnsbkCn7iJ9Ucr1l
2461,Oops!...I Did It Again,Britney Spears,20,2000,6naxalmIoLFWR0siv8dnQQ
2462,I Disappear,Metallica,20,2000,51Vic2Yi71YKNtLbyJKgQt
2463,I Like It,Sammie,20,2000,0IvTGWbNnCiUi9IOF7ye3F
2464,Just Be A Man About It,Toni Braxton,20,2000,6kD36kVRn5leDDbjXpHQY0
2465,How Do You Like Me Now?!,Toby Keith,20,2000,7rDcULv8vV16vetBjPJhuE
2466,Give Me Just One Night (Una Noche),98 Degrees,20,2000,1OvjOVieEsYqGiK1T3mUv9
2467,Last Resort,Papa Roach,20,2000,5W8YXBz9MTIDyrpYaCg2Ky
2468,Lessons Learned,Tracy Lawrence,20,2000,6uGm4s2eODfOOIUZXjboJp
2469,Forgot About Dre,Dr. Dre Featuring Eminem,20,2000,7iXF2W9vKmDoGAhlHdpyIa
2470,Don't Call Me Baby,Madison Avenue,20,2000,5GguB1QMdud2FWbs5VHAzB
2471,Flowers On The Wall,Eric Heatherly,20,2000,38buCDomzeOx85MeoDJgQ7
2472,Falls Apart,Sugar Ray,20,2000,4T7fVN4ZOFE3JoGyaxZL6O
2473,From The Bottom Of My Broken Heart,Britney Spears,20,2000,70XtWbcVZcpaOddJftMcVi
2474,I Don't Wanna,Aaliyah,20,2000,5FqlfpjQDwRuGwZ5zrfdZa
2475,I Hope You Dance,Lee Ann Womack,20,2000,65B1tEOv5W294uCKbmEcFV
2476,Separated,Avant,20,2000,5S0cvScXb33JVpjTiY9Ivi
2477,Better Off Alone,Alice Deejay,20,2000,5XVjNRubJUW0iPhhSWpLCj
2478,Best Of Intentions,Travis Tritt,20,2000,7v3BvPRQS4DcsDzYU0BiVd
2479,The Chain Of Love,Clay Walker,20,2000,68AhslXGVDKUUyHnDkORGF
2480,The Best Day,George Strait,20,2000,5ApdBBa3MtTzpF0MbpB2NG
2481,The Next Episode,Dr. Dre Featuring Snoop Dogg,20,2000,4LwU4Vp6od3Sb08CsP99GC
2482,Been There,Clint Black With Steve Wariner,20,2000,4oKX0TWTowvj2SBCcqU9C9
2483,That's The Way,Jo Dee Messina,20,2000,296XGtH5MeGisqD3uAz6Q6
2484,Be With You,Enrique Iglesias,20,2000,2N4viTG9njqCa4c46YyWs1
2485,Broadway,Goo Goo Dolls,20,2000,0RZuCBV900eNA2FXCQ3uUM
2486,Bag Lady,Erykah Badu,20,2000,7BgUcOjSOlKJXASLgJ6bx1
2487,Taking You Home,Don Henley,20,2000,7AoJXxRBfLVF2Dpx75lcg9
2488,Unconditional,Clay Davidson,20,2000,2vmL6YN8FcqbcHQcmv0BVh
2489,Swear It Again,Westlife,20,2000,4ekWUsmWMaT5EI3VL0epBk
2490,Buy Me A Rose,Kenny Rogers With Alison Krauss & Billy Dean,20,2000,2WmCJvoZ0J242JreLBr479
2491,Big Pimpin',Jay-Z Featuring UGK,20,2000,7m97yKVzPpXV9Z4ezEziOD
2492,Case Of The Ex (Whatcha Gonna Do),Mya,20,2000,1ak0S3NhwWrUgNlQhJ1412
2493,What You Want,DMX Featuring Sisqo,20,2000,0xT3Fg571q1iFjLe897ZYX
2494,What'Chu Like,Da Brat Featuring Tyrese,20,2000,5d8woPn6sHRA6yPnnHnqSt
2495,Shackles (Praise You),Mary Mary,20,2000,7JKEA8xYDoFp4q0QBW2PGg
2496,Who Let The Dogs Out,Baha Men,20,2000,1H5tvpoApNDxvxDexoaAUo
2497,Change Your Mind,Sister Hazel,20,2000,3PuoEoC2QYXUJPk1DObFsU
2498,She's More,Andy Griggs,20,2000,0bF8vEqQyvTfAMWkbP7MnY
2499,Yes!,Chad Brock,20,2000,1PrZOkFxJqTZAH8P3x87hW
2500,Where My Girls At?,702,35,1999,4VSyH8AkIt3kaR5xIPFVVi
2501,Kiss Me,Sixpence None The Richer,32,1999,754kgU5rWscRTfvlsuEwFp
2502,What It's Like,Everlast,31,1999,6vUPPEN2V2lZ78b6DyEIjZ
2503,Slide,Goo Goo Dolls,31,1999,0nnwn7LWHCAu09jfuH1xTA
2504,Every Morning,Sugar Ray,31,1999,2ouURa1AIXp3AvkS52Jry5
2505,I Want It That Way,Backstreet Boys,31,1999,47BBI51FKFwOMlIiX6m8ya
2506,All Star,Smash Mouth,30,1999,3cfOd4CMv2snFaKAnMdnvK
2507,Believe,Cher,29,1999,2goLsvvODILDzeeiT4dAoR
2508,Scar Tissue,Red Hot Chili Peppers,29,1999,1G391cbiT3v3Cywg8T7DM1
2509,Man! I Feel Like A Woman!,Shania Twain,28,1999,2mqaYmF0XmV8egZB6jQOtN
2510,That Don't Impress Me Much,Shania Twain,28,1999,4FUfoWMypAyWbOavmYyeNu
2511,She's So High,Tal Bachman,28,1999,7mnGQesk1TzQLzQ9bYWZPR
2512,Fly Away,Lenny Kravitz,28,1999,1OxcIUqVmVYxT6427tbhDW
2513,No Scrubs,TLC,28,1999,1KGi9sZVMeszgZOWivFpxs
2514,Unpretty,TLC,27,1999,0BUoLE4o9eVahDHvTqak67
2515,Back 2 Good,matchbox 20,27,1999,64XSAtXpCJUmadm3fkpH4z
2516,Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,27,1999,4J9u7UsXH7F6sFI32KnYuP
2517,Angel Of Mine,Monica,26,1999,1AM1o0mKbgAK5oMpY8B3Z7
2518,Someday,Sugar Ray,26,1999,6zeDYmP3ARpURvpK29Q09P
2519,...Baby One More Time,Britney Spears,26,1999,3MjUtNVVq3C8Fn0MP3zhXa
2520,Back That Thang Up,Juvenile Featuring Mannie Fresh & Lil' Wayne,25,1999,5jbKpvtoxZB14tbnBafMuL
2521,Anywhere,112 Featuring Lil'z,25,1999,0Zze3tFRSNwL6KllmYjLgZ
2522,Black Balloon,Goo Goo Dolls,25,1999,5zmaypMaWb21FUGBxbw8hT
2523,Genie In A Bottle,Christina Aguilera,25,1999,11mwFrKvLXCbcVGNxffGyP
2524,Fortunate,Maxwell,25,1999,2RtvkLz5tmOXlzz918It6E
2525,If You Had My Love,Jennifer Lopez,25,1999,3x4yV0hW5Ve3TKhFkXSqFn
2526,Sweet Lady,Tyrese,25,1999,1Dx8rIZaXzZPvUQRF2j9hB
2527,The Hardest Thing,98 Degrees,24,1999,6PuaQbH3oPmj9XojS0SRaO
2528,Angel,Sarah McLachlan,24,1999,3xZMPZQYETEn4hjor3TR1A
2529,Save Tonight,Eagle-Eye Cherry,24,1999,1t2Hq2WIBcZINOEnK6mdJG
2530,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,24,1999,4LGMSdeKOUoy5Wf75Je0Hl
2531,Lately,Divine,24,1999,0cv9WHEizHUkZAo0kXorgA
2532,Ex-Factor,Lauryn Hill,22,1999,2VjXGuPVVxyhMgER3Uz2Fe
2533,Smooth,Santana Featuring Rob Thomas,22,1999,2pX4FpOgwItRVPPUFdRcxA
2534,Spend My Life With You,Eric Benet Featuring Tamia,22,1999,58s4iqgXFzXhBndBkg2AaD
2535,American Woman,Lenny Kravitz,21,1999,3X6iIrFuQoCshIWBseEKPl
2536,Amazed,Lonestar,21,1999,6qc34bnVOyqGDPni8H5W0U
2537,Last Kiss,Pearl Jam,21,1999,0QnONzv3TvHAWk294h6DaQ
2538,All I Have To Give,Backstreet Boys,21,1999,3hlhefxgyp4MDnN6C2dQ5H
2539,How Forever Feels,Kenny Chesney,21,1999,2HmMklpgK8vGCpJmPpz1yG
2540,I Don't Want To Miss A Thing,Mark Chesnutt,21,1999,3FN7JMZaaQ9lSzIaan0YZ1
2541,I Will Remember You (Live),Sarah McLachlan,20,1999,0HWP0zWAUviRgsXdqCCOSc
2542,So Anxious,Ginuwine,20,1999,2zbjlcLi1VQWqDNYdhyx1l
2543,Livin' La Vida Loca,Ricky Martin,20,1999,0Ph6L4l8dYUuXFmb71Ajnd
2544,I'll Think Of A Reason Later,Lee Ann Womack,20,1999,7ygWc80Ao1nhcV2D6Q3zPa
2545,Something Like That,Tim McGraw,20,1999,6leiB1fEsTnVCuPiielde5
2546,Hey Leonardo (She Likes Me For Me),Blessid Union Of Souls,20,1999,28Wn8iIMnBiZ60V5HkQyFm
2547,Little Good-Byes,SHeDAISY,20,1999,5ZX3IrB9tPxOoBZdXILNpy
2548,Sometimes,Britney Spears,20,1999,1UI0l2L66HJ9AtoEOlHzv4
2549,If You (Lovin' Me),Silk,20,1999,5DwP705ZZWaTQ8olnVtD0b
2550,Lesson In Leavin',Jo Dee Messina,20,1999,2g0BAZVaLlK8GeTVzF6hQ6
2551,Steal My Sunshine,Len,20,1999,4agp6oHofabdUedr0B1krj
2552,Jigga My N****,JAY-Z,20,1999,0Db1a7sL9MOjXgO5Z7zRM4
