index,rank,title,artist,count,year,id,duration,loudness,tempo,time_signature,key
4012,12,Tonight,Kool & The Gang,23,1984,1y8bnXm0fWhUUcCYr1SvC9,231.84,-16.857,120.241,4.0,5.0
4013,13,Dance Hall Days,Wang Chung,22,1984,2JvPJ8ydPuN2NhpH4oti6I,240.8,-14.415,102.74,4.0,0.0
4014,14,I'm So Excited,The Pointer Sisters,22,1984,1ot6jEe4w4hYnsOPjd3xKQ,230.64,-5.832,184.348,4.0,5.0
4015,15,Eyes Without A Face,Billy Idol,22,1984,0pUVeEgZuNyFzIMKp67RbS,299.24,-6.197,85.563,4.0,9.0
4016,16,Footloose,Kenny Loggins,22,1984,6W2VbtvMrDXm5vYeB7amkO,220.70667,-7.189,174.089,4.0,9.0
4017,17,Hard Habit To Break,Chicago,22,1984,3Tows9RnoAq9CmMJaII2cO,283.73334,-5.833,81.182,4.0,2.0
4018,18,Girls Just Want To Have Fun,Cyndi Lauper,21,1984,4y1LsJpmMti1PfRQV9AWWe,238.26666,-4.897,120.372,4.0,6.0
4019,19,The Reflex,Duran Duran,21,1984,4sz1Ng2Cgidfqqiy0pNL6R,267.42667,-6.664,126.701,4.0,0.0
4020,20,Ghostbusters,Ray Parker Jr.,21,1984,3m0y8qLoznUYi73SUBP8GI,245.25333,-5.017,115.636,4.0,4.0
4021,21,When Doves Cry,Prince,21,1984,6sby78fghipoXHQLeeZFFH,354.13333,-11.148,126.458,4.0,9.0
4022,22,The Warrior,Scandal Featuring Patty Smyth,21,1984,2hQnLzly0jRPpLPp23sA4i,240.82668,-11.034,123.079,4.0,2.0
4023,23,To All The Girls I've Loved Before,Julio Iglesias And Willie Nelson,21,1984,0uBwcaTkY1BPpIZhxuhS67,212.66667,-7.244,82.22,4.0,6.0
4024,24,Caribbean Queen (No More Love On The Run),Billy Ocean,21,1984,4JEylZNW8SbO4zUyfVrpb7,244.42667,-7.507,113.798,4.0,5.0
4025,25,Dancing In The Dark,Bruce Springsteen,21,1984,7FwBtcecmlpc1sLySPXeGE,241.30667,-5.64,148.723,4.0,1.0
4026,26,Jump,Van Halen,20,1984,7N3PAbqfTjSEU1edb2tY8j,241.59955,-6.219,129.981,4.0,0.0
4027,27,Hold Me Now,Thompson Twins,20,1984,43h4FonpCeaaURpFpiQsf9,286.22668,-9.811,108.347,4.0,7.0
4028,28,Almost Paradise...Love Theme From Footloose,Mike Reno And Ann Wilson,20,1984,3HI7oXJcgIXOhhPBvONWFo,228.66667,-11.055,129.048,4.0,8.0
4029,29,Time After Time,Cyndi Lauper,20,1984,7o9uu2GDtVDr9nsR7ZRN73,241.33333,-9.206,130.388,4.0,0.0
4030,30,The Heart Of Rock & Roll,Huey Lewis & The News,20,1984,0o4e5Tt4vorx2012FrGIjV,304.92,-8.82,143.297,4.0,10.0
4031,31,I Just Called To Say I Love You,Stevie Wonder,20,1984,6RNDeRnWsRMjPdNVgupZCs,262.24,-9.054,113.535,4.0,1.0
4032,32,"Oh, Sherrie",Steve Perry,20,1984,4zEi4tr3lEhiAvTRxEzbEz,229.34666,-5.116,203.753,4.0,5.0
4033,33,Legs,ZZ Top,19,1984,11oBg7EA3BgPLWrIx4Rv7D,273.90668,-5.357,125.398,4.0,4.0
4034,34,Here Comes The Rain Again,Eurythmics,19,1984,78RIER8V6EhrqVPOBi2GYa,294.58667,-7.901,126.341,4.0,0.0
4035,35,Let's Go Crazy,Prince And The Revolution,19,1984,6FMIVQPZg9cmMY8hPxAacD,279.24,-10.454,98.084,4.0,11.0
4036,36,Drive,The Cars,19,1984,2lFFiNm0XtgJ6wkdncTB4k,234.33202,-7.871,83.495,4.0,6.0
4037,37,Breakdance,Irene Cara,19,1984,5Y11OSMr5hqiEu8ZJoXU17,207.24,-7.464,130.833,4.0,5.0
4038,38,Stuck On You,Lionel Richie,19,1984,0ROwoz82DIW4tOzkxYnSjf,195.13333,-15.462,131.692,4.0,5.0
4039,39,Strut,Sheena Easton,19,1984,6gFIFMI3tsrM5QojcvVMfZ,240.96,-11.29,114.659,4.0,1.0
4040,40,Let's Hear It For The Boy,Deniece Williams,19,1984,4VyU9Tg4drTj2mOUZHSK2u,262.44,-8.829,122.659,4.0,0.0
4041,41,Sad Songs (say So Much),Elton John,19,1984,2LAgzgp3kmBG6uOqwms3eR,295.53333,-11.207,107.395,4.0,0.0
4042,42,Automatic,The Pointer Sisters,19,1984,38TuEl4QqLM1VtJ5LK6FK0,287.01334,-7.53,110.544,4.0,5.0
4043,43,Alibis,Sergio Mendes,19,1984,5t8YfppCGP89RcJrjs4Ybj,242.70667,-13.006,107.149,4.0,9.0
4044,44,She Bop,Cyndi Lauper,18,1984,2FAL6hxj5Qxuj0kWOkEOsF,229.26666,-4.565,136.794,4.0,9.0
4045,45,Hold Me,Teddy Pendergrass And Whitney Houston,18,1984,00W1p1EeD140DHSrVjhhlR,360.73334,-17.92,116.094,4.0,2.0
4046,46,On The Dark Side,John Cafferty & The Beaver Brown Band,18,1984,7DhNAYOzIRkEFqimYl2s1G,161.82668,-11.913,171.653,4.0,9.0
4047,47,Round and Round,Ratt,18,1984,57P8gH8rjt4OqEoqzut1bL,265.89334,-6.026,126.539,4.0,11.0
4048,48,The Longest Time,Billy Joel,18,1984,5DH7nDryMhpixm4G4B7RP9,217.90668,-9.603,84.347,4.0,3.0
4049,49,Give It Up,KC,18,1984,3yDhZq8f17SmumVmEyCaRN,254.24,-11.63,124.896,4.0,3.0
4050,50,Dancing In The Sheets,Shalamar,18,1984,5qxoHLgFu5HX5DpWnKnoJh,245.36,-9.691,122.839,4.0,11.0
4051,51,99 Luftballons,Nena,18,1984,2IJftBfq7pJ43tfnOR0RB3,231.46667,-10.1,96.639,4.0,4.0
4052,52,Cover Me,Bruce Springsteen,18,1984,4U7NhC2rQTAhH7dw7H0goB,205.98666,-5.499,120.555,4.0,9.0
4053,53,Breakin'...there's No Stopping Us,Ollie And Jerry,18,1984,2BtIXTKrTGQJeFcIukMR9E,276.77332,-10.373,116.6,4.0,1.0
4054,54,White Horse,Laid Back,18,1984,6mrxHiqJhSR67wAT71ZYI5,236.38667,-7.197,123.303,4.0,7.0
4055,55,Cruel Summer,Bananarama,18,1984,2EGaDf0cPX789H3LNeB03D,215.32635,-6.017,108.501,4.0,1.0
4056,56,Somebody's Watching Me,Rockwell,18,1984,2QN9zL3SzXdGqqmXO68gFp,238.78667,-6.996,124.115,4.0,1.0
4057,57,Infatuation,Rod Stewart,18,1984,3ONQHqfJFlOqD5k0hQNmhH,314.53333,-15.754,107.149,4.0,11.0
4058,58,I Want A New Drug,Huey Lewis & The News,18,1984,0mZNKyrUmsrlDRoYHWsyMu,211.84,-4.92,110.289,4.0,2.0
4059,59,Desert Moon,Dennis DeYoung,17,1984,3MzjEIe5pjA1gFgS95bkdN,368.8,-6.146,106.784,4.0,2.0
4060,60,You Might Think,The Cars,17,1984,35wVRTJlUu2kDkqXFegOKt,184.71738,-6.031,133.887,4.0,2.0
4061,61,Stay The Night,Chicago,17,1984,0siySPc0ooo4rNTdwaoXM1,229.69333,-5.31,84.225,4.0,0.0
4062,62,I Feel For You,Chaka Khan,17,1984,5yR9u8QiOt8hJaddv32oo7,343.4,-8.993,124.917,4.0,11.0
4063,63,Romancing The Stone,Eddy Grant,17,1984,4I4lFg0vyxd043KXXBlpDL,210.24,-11.839,147.923,4.0,6.0
4064,64,If This Is It,Huey Lewis & The News,17,1984,2pAdtQuiEVGr7nOXGiv7t4,233.16,-7.407,147.414,3.0,7.0
4065,65,"Run, Runaway",Slade,17,1984,3ZiK1M9FDWHhgG180bD6DQ,300.92,-7.217,128.527,4.0,2.0
4066,66,When You Close Your Eyes,Night Ranger,17,1984,0FoB9BAV7B2Kv6NxOFZtSO,256.50668,-14.122,138.184,4.0,0.0
4067,67,Some Guys Have All The Luck,Rod Stewart,17,1984,53Eqyg5eFqyuUCaSwozq4f,274.30667,-15.103,126.3,4.0,2.0
4068,68,Wake Me Up Before You Go-Go,Wham!,17,1984,0ikz6tENMONtK6qGkOrU3c,231.33333,-11.893,81.548,4.0,0.0
4069,69,No More Words,Berlin,17,1984,2a2M4Zh4drzHJ7Yl2nxM04,235.0,-14.129,130.704,4.0,0.0
4070,70,Dynamite,Jermaine Jackson,17,1984,1pWW4L3frDisJVhSNxEw99,362.26666,-11.256,191.683,4.0,9.0
4071,71,Modern Day Delilah,Van Stephenson,17,1984,6JVb5mA7FOZIP57mHl2rmP,216.15672,-4.086,132.746,4.0,4.0
4072,72,They Don't Know,Tracey Ullman,17,1984,0tOkXHcYsR2Y07XiGl0Yme,179.62666,-3.952,114.076,4.0,0.0
4073,73,Magic,The Cars,17,1984,0SAbkr0dS7WK3yJSjaZSZl,237.23244,-6.381,117.879,4.0,9.0
4074,74,You Can't Get What You Want,Joe Jackson,16,1984,1PRiwwG9wDMsqgtapWlu70,293.0,-6.766,126.122,4.0,7.0
4075,75,Doctor! Doctor!,Thompson Twins,16,1984,6AevVhFCIjykShM9H0oJyd,279.0,-11.894,119.52,4.0,5.0
4076,76,I Can't Hold Back,Survivor,16,1984,46NtQJH1eok28bucLlHqQT,238.8,-10.659,143.645,4.0,4.0
4077,77,All Of You,Julio Iglesias & Diana Ross,16,1984,6D7sAmPy0VzY6eNkvoin0V,238.29333,-8.91,171.749,4.0,10.0
4078,78,Rock Me Tonite,Billy Squier,16,1984,12c1PXyghlSuNVO9GZi0DH,297.26666,-5.061,127.36,4.0,9.0
4079,79,Love Somebody,Rick Springfield,16,1984,1FSkS6h2UVI2LGAXlOYzcY,213.98666,-4.698,138.569,4.0,4.0
4080,80,Blue Jean,David Bowie,16,1984,5vrMM7hAZPQx9955euW6Jb,191.90668,-6.39,124.608,4.0,2.0
4081,81,Better Be Good To Me,Tina Turner,16,1984,4N5HyZ1PlXuP6sryIa4hOQ,312.38666,-6.498,120.682,4.0,8.0
4082,82,Miss Me Blind,Culture Club,16,1984,56SnVQVuJuqnYA6rLdcg32,269.88,-6.66,121.932,4.0,7.0
4083,83,Lucky Star,Madonna,16,1984,2hWI9GNr3kBrxZ7Mphho4Q,337.84,-4.579,117.08,4.0,4.0
4084,84,Adult Education,Daryl Hall John Oates,16,1984,3sIsG7vDZr17BVimMeZZQS,323.61334,-7.282,91.464,4.0,9.0
4085,85,Go Insane,Lindsey Buckingham,16,1984,143sH2crBs4fUQyRr8pjUm,185.33333,-12.048,111.362,4.0,5.0
4086,86,Head Over Heels,Go-Go's,16,1984,1p46bniF6fC9kT1v5yjJOI,216.96,-10.572,157.179,4.0,2.0
4087,87,No Way Out,Jefferson Starship,16,1984,5ncLNCx0nnz763Aug1q4ay,262.57333,-5.139,105.591,4.0,5.0
4088,88,What About Me?,Kenny Rogers With Kim Carnes & James Ingram,16,1984,1xdMocoG6LHgymfs9lu7tk,263.13333,-14.948,79.369,4.0,1.0
4089,89,Rock You Like A Hurricane,Scorpions,16,1984,58XWGx7KNNkKneHdprcprX,252.49333,-12.931,125.697,4.0,4.0
4090,90,Karma Chameleon,Culture Club,16,1984,2wSAWEYUHkt92X4SBAPqZE,252.77333,-7.182,92.049,4.0,10.0
4091,91,Got A Hold On Me,Christine McVie,15,1984,0FCgqHNdcbhGIEmU8r6ZF1,232.90668,-5.127,129.37,4.0,4.0
4092,92,10/9/2008,Face To Face,15,1984,5EuHpH5tpXkXpGHt8Zlafa,234.56,-8.004,119.723,4.0,6.0
4093,93,Girls,Dwight Twilley,15,1984,34fM8khi0bNYXMzIBAToxj,208.98666,-13.3,130.119,4.0,0.0
4094,94,The Lucky One,Laura Branigan,15,1984,5WEqLAkxFbCF5pKWME9sQ9,249.86667,-12.934,122.016,4.0,0.0
4095,95,A Fine Fine Day,Tony Carey,15,1984,5091oN6DGFSX8vfZsJyJij,265.6,-9.326,113.225,4.0,8.0
4096,96,Sexy Girl,Glenn Frey,15,1984,6c3rTjGR3FuGfTGj4D5S7l,211.44,-15.43,95.092,4.0,2.0
4097,97,We're Not Gonna Take It,Twisted Sister,15,1984,1hlveB9M6ijHZRbzZ2teyh,219.66667,-6.299,149.186,4.0,4.0
4098,98,Cool It Now,New Edition,15,1984,5LkcAjqj5NOctNGi2qUjlw,347.66666,-13.335,116.574,4.0,10.0
4099,99,Let The Music Play,Shannon,15,1984,6b9hm8mvZ2KH7Fl7LLA5ct,214.37914,-10.462,114.717,4.0,10.0
4100,0,"Tonight, I Celebrate My Love",Peabo Bryson/Roberta Flack,26,1983,7JOyY9GA3P2Evx50oetDKb,211.0,-14.518,116.902,4.0,3.0
4101,1,Sweet Dreams (Are Made Of This),Eurythmics,26,1983,1TfqLAPs4K3s2rJMoCokcS,216.93333,-7.498,125.135,4.0,0.0
4102,2,Beat It,Michael Jackson,25,1983,3BovdzfaX4jb5KFQwoPfAw,258.4,-9.03,138.728,4.0,3.0
4103,3,Flashdance...What A Feeling,Irene Cara,25,1983,3cbV252akVZInSvJk7jAYX,237.05333,-7.027,122.49,4.0,7.0
4104,4,Total Eclipse Of The Heart,Bonnie Tyler,25,1983,7wuJGgpTNzbUyn26IOY6rj,267.36,-5.887,130.141,4.0,8.0
4105,5,Billie Jean,Michael Jackson,24,1983,7J1uxwnxfQLu4APicE5Rnj,294.22668,-9.62,117.002,4.0,11.0
4106,6,The Safety Dance,Men Without Hats,24,1983,4t5lrf5rFX6JWAUPKCDlKk,165.50667,-13.461,101.641,4.0,5.0
4107,7,Never Gonna Let You Go,Sergio Mendes,23,1983,5u8bqfaYSh0qVTsgslPknf,255.6,-12.401,132.56,4.0,7.0
4108,8,Come On Eileen,Dexy's Midnight Runners,23,1983,3MrWxJaD2AT0W9DjWF64Vm,287.30667,-7.049,106.61,4.0,2.0
4109,9,Making Love Out Of Nothing At All,Air Supply,23,1983,01MXkFA8sL7at6txavDErt,341.74667,-5.541,141.283,4.0,7.0
4110,10,She Blinded Me With Science,Thomas Dolby,22,1983,4RkKf3UBRxF2kn2Vh0ww8l,221.26666,-11.538,128.695,4.0,9.0
4111,11,Maniac,Michael Sembello,22,1983,0QKfiqpEU4h9ycPSzIFwYe,244.70667,-11.516,158.861,4.0,3.0
4112,12,Little Red Corvette,Prince,22,1983,4mVW9vi2QnLzlbK5SoacK6,303.54337,-6.054,122.974,4.0,1.0
4113,13,Always Something There To Remind Me,Naked Eyes,22,1983,3yWAyRHfclztY1TzF2gAUD,219.37334,-5.853,149.26,4.0,7.0
4114,14,Jeopardy,Greg Kihn Band,22,1983,1LJr4mVQgg0Y6qZlJh80ST,229.65334,-4.738,110.558,4.0,0.0
4115,15,Hungry Like The Wolf,Duran Duran,22,1983,39lSeqnyjZJejRuaREfyLL,220.62666,-7.772,127.568,4.0,0.0
4116,16,Twilight Zone,Golden Earring,22,1983,3ztKHejzVoxJRKSZHFFMdJ,478.10666,-6.516,118.56,4.0,11.0
4117,17,Every Breath You Take,The Police,22,1983,1JSTJqkT5qHq8MDJnJbRE1,253.92,-9.796,117.401,4.0,1.0
4118,18,Electric Avenue,Eddy Grant,22,1983,55AMcB2JAUr7wmM3Z9Vgqc,227.93333,-12.943,121.97,4.0,2.0
4119,19,I Know There's Something Going On,Frida,21,1983,6CT0MVgHnoAUXrSrnlwfWx,326.74667,-8.269,109.011,4.0,2.0
4120,20,Der Kommissar,After The Fire,21,1983,0ROtxObpdDA25o5DriPSOk,337.18668,-7.468,121.427,4.0,7.0
4121,21,Only You,Yaz,21,1983,3mGwufkovVPrzsJaXWg8PU,195.50667,-16.691,105.791,4.0,9.0
4122,22,Back On The Chain Gang,Pretenders,21,1983,4cMHCRLPNoEbpnl2rz6GS9,231.12,-6.081,153.24,4.0,2.0
4123,23,Puttin' On The Ritz,Taco,21,1983,1taGkdO3DQsNRIQrarhVvc,281.16,-17.112,98.653,4.0,0.0
4124,24,She Works Hard For The Money,Donna Summer,21,1983,3FlOciKDqFlTMPeC7t92Qy,320.84,-13.01,136.503,4.0,8.0
4125,25,Do You Really Want To Hurt Me,Culture Club,21,1983,1I6q6nwNjNgik1Qe8Oi0Y7,262.17334,-14.996,100.78,4.0,4.0
4126,26,(Keep Feeling) Fascination,The Human League,20,1983,2a6rF2apJlh6YBZLAMPTJ6,225.52,-6.699,118.284,4.0,0.0
4127,27,Dead Giveaway,Shalamar,20,1983,0iR5u87eNaxH9VQXQLQ7Db,303.68,-9.069,149.258,4.0,0.0
4128,28,Why Me?,Planet P,20,1983,6ryzreUu7YzUGjWNBpkPKp,246.36,-15.479,98.088,4.0,4.0
4129,29,She's A Beauty,The Tubes,20,1983,7HF88mJXq8DpotZohoW2mo,240.66667,-8.565,110.739,4.0,2.0
4130,30,How Am I Supposed To Live Without You,Laura Branigan,20,1983,5GzyRXMbtyoN8A4lgYicTP,263.32,-8.26,139.079,4.0,10.0
4131,31,Try Again,Champaign,20,1983,0WbfjzHowY2PZAco1JEvis,226.62666,-11.477,128.214,4.0,10.0
4132,32,It Might Be You,Stephen Bishop,20,1983,2Qmx8W62PEz88T7cGjHDug,258.90103,-16.161,89.898,4.0,7.0
4133,33,Burning Down The House,Talking Heads,20,1983,2VNfJpwdEQBLyXajaa6LWT,241.92,-13.141,102.689,4.0,5.0
4134,34,Let's Dance,David Bowie,20,1983,3ix6K4wZY29bCujrSznwFZ,457.67587,-7.44,114.846,4.0,10.0
4135,35,"Promises, Promises",Naked Eyes,20,1983,4LxNjTEnb4uh1gUg1Y5Ycp,225.84,-5.381,115.693,4.0,5.0
4136,36,Telefone (long Distance Love Affair),Sheena Easton,20,1983,6pzQvHHygI4kYpk2xFIXEo,222.04,-4.292,138.068,4.0,9.0
4137,37,Our House,Madness,19,1983,1qV6e4ITnfGmA6m6Vklvbi,201.13333,-10.57,121.66,4.0,7.0
4138,38,Islands In The Stream,Kenny Rogers Duet With Dolly Parton,19,1983,6dnco8haegnJYtylV26cBq,251.96,-12.075,203.934,4.0,8.0
4139,39,Too Shy,Kajagoogoo,19,1983,6WEBIVqiEsevfgJefTyuQQ,221.52,-6.728,107.982,4.0,10.0
4140,40,One Thing Leads To Another,The Fixx,19,1983,2d1NMaw8arIU2Fy4BnWqLs,205.06667,-6.715,136.823,4.0,5.0
4141,41,All This Love,Debarge,19,1983,6ABtlkvl08XQo6Xu24FJaf,352.58667,-5.636,187.15,4.0,5.0
4142,42,Stand Back,Stevie Nicks,19,1983,6sleEAnBH0sZMe0pOQNidG,297.09332,-9.455,115.269,4.0,11.0
4143,43,Shame On The Moon,Bob Seger & The Silver Bullet Band,19,1983,1Gxaks4MTbjMCAQ20rx4Iy,295.05334,-7.585,105.772,4.0,9.0
4144,44,Straight From The Heart,Bryan Adams,19,1983,5eaK7PLGwyDXmHfTdWZZuE,211.93333,-18.466,84.764,4.0,0.0
4145,45,TRUE,Spandau Ballet,18,1983,10I09MLZCY4pK37XxAfkw0,393.38666,-8.443,97.623,4.0,0.0
4146,46,Tell Her About It,Billy Joel,18,1983,6kCJMxv445L2okuTiou1fR,229.2,-5.241,182.262,4.0,8.0
4147,47,China Girl,David Bowie,18,1983,5Ei9o2fHEnfHb84YrPuz4v,333.8166,-7.867,133.793,4.0,4.0
4148,48,Delirious,Prince,18,1983,5zWhtlFS3w52HjN4ayOUgR,240.00467,-8.203,200.475,4.0,11.0
4149,49,1999,Prince,18,1983,2QSUyofqpGDCo026OPiTBQ,373.74704,-5.496,118.955,4.0,10.0
4150,50,Stray Cat Strut,Stray Cats,18,1983,5yogRsv5ggT6iCnFgvdpho,198.0,-9.482,132.467,4.0,0.0
4151,51,Affair Of The Heart,Rick Springfield,18,1983,6VtP2yma4hAdriyLHAunYN,227.21333,-5.96,129.063,4.0,9.0
4152,52,Time (Clock Of The Heart),Culture Club,18,1983,7ct258f3gahMzwbl7VfU2Q,224.49333,-6.329,117.056,4.0,0.0
4153,53,Suddenly Last Summer,The Motels,18,1983,08pnzLwZrh8lernK2aRaGz,216.53333,-7.072,120.257,4.0,2.0
4154,54,Mr. Roboto,Styx,18,1983,7C0rG4oWO7VeZcffyW1sK9,328.70667,-12.093,144.13,4.0,1.0
4155,55,We've Got Tonight,Kenny Rogers And Sheena Easton,18,1983,5vXsj8L4DK1gGQ43BBG028,234.56,-11.247,123.548,4.0,8.0
4156,56,You Are,Lionel Richie,18,1983,2SQkCUj5rYrFCRKnaTbYYr,300.88,-12.736,111.981,4.0,1.0
4157,57,One On One,Daryl Hall John Oates,18,1983,1ANmX8emjTaiR5BPeswuNi,258.01334,-15.334,95.614,4.0,0.0
4158,58,Come Dancing,The Kinks,17,1983,1M0J45ZSv6qNaBSbGCIcGV,236.73534,-11.549,152.43,4.0,7.0
4159,59,Allentown,Billy Joel,17,1983,59xhCcRskqyMtKzdvLZDfV,230.16,-8.312,113.817,4.0,7.0
4160,60,I Like It,Debarge,17,1983,1c5KZhtOAOH7eFOlBekNhS,279.4,-4.5,175.01,4.0,9.0
4161,61,How Do You Keep The Music Playing,James Ingram And Patti Austin,17,1983,3lrpllvYQtR0WxSe5PLVLG,254.88,-16.062,74.719,4.0,0.0
4162,62,Photograph,Def Leppard,17,1983,18URo35acNKRTHfEdjTcGn,247.96245,-6.606,123.679,4.0,4.0
4163,63,Solitaire,Laura Branigan,17,1983,17RxTPSIGg0WP92dAiZliC,245.93306,-5.298,138.675,4.0,6.0
4164,64,I Won't Hold You Back,Toto,17,1983,7D4EtbE7LfQiH8CWj7fQoz,293.30667,-15.067,102.245,4.0,0.0
4165,65,Is There Something I Should Know,Duran Duran,17,1983,0lJK5ZmN9K4IaEi6QHj5W8,249.66667,-4.956,124.856,4.0,7.0
4166,66,Separate Ways (Worlds Apart),Journey,17,1983,1pTw2cNrp9L3esxLAvWnN2,323.45334,-4.809,131.707,4.0,4.0
4167,67,"Baby, Come To Me",Patti Austin A Duet With James Ingram,17,1983,65bvH7egzl7h9f7uJmqGV4,215.38667,-12.083,90.204,4.0,7.0
4168,68,You And I,Eddie Rabbitt With Crystal Gayle,17,1983,7sWlOFUnQShNdxgk1B0TuW,241.04,-12.515,163.741,4.0,5.0
4169,69,Down Under,Men At Work,17,1983,3ZZq9396zv8pcn5GYVhxUi,222.32,-14.42,107.115,4.0,11.0
4170,70,Heart And Soul,Huey Lewis & The News,17,1983,3pecdrUzTZjaqrw6iCLTvd,253.25333,-8.01,122.039,4.0,2.0
4171,71,Far From Over,Frank Stallone,16,1983,0mbImplrU76kIvd52GlNbt,195.89333,-13.157,166.499,4.0,0.0
4172,72,Hold Me 'til The Mornin' Comes,Paul Anka,16,1983,0JDYhTLGsAiSzAmNHQ30rG,287.73334,-9.392,127.079,4.0,1.0
4173,73,Family Man,Daryl Hall John Oates,16,1983,5KiDWqKsU0EfXQJdnWSOn9,204.81332,-11.411,131.487,4.0,2.0
4174,74,Fall In Love With Me,"Earth, Wind & Fire",16,1983,5qugKP8gPqN91O7KBMkW6P,352.06668,-11.363,117.464,4.0,0.0
4175,75,Faithfully,Journey,16,1983,0l5TpsCL1ObiTEsHeWA0by,266.94666,-5.63,129.538,4.0,11.0
4176,76,Gloria,Laura Branigan,16,1983,1mskmld5ZKEhRaNvYVPoqZ,289.85333,-6.807,131.343,4.0,9.0
4177,77,Overkill,Men At Work,16,1983,3iA4foXIFpekwHyma7pRs1,229.46667,-3.99,139.2,4.0,1.0
4178,78,Hot Girls In Love,Loverboy,16,1983,1pB5Y2BPLez1J49KKKewUE,239.0,-11.164,153.743,4.0,9.0
4179,79,Stranger In My House,Ronnie Milsap,16,1983,3byhGb1jyYOj8uNhA1UXoO,253.36,-8.608,111.901,4.0,7.0
4180,80,I'll Tumble 4 Ya,Culture Club,16,1983,2QaTacWkV0bC68QYNCI3k6,156.17332,-13.983,112.611,4.0,7.0
4181,81,I'm Still Standing,Elton John,16,1983,1jDJFeK9x3OZboIAHsY9k2,183.44,-6.863,176.811,4.0,6.0
4182,82,I've Got A Rock N' Roll Heart,Eric Clapton,16,1983,1dU1ciBoYfbP1fqZKgqHRG,193.38667,-6.477,100.028,4.0,9.0
4183,83,Some Kind Of Friend,Barry Manilow,16,1983,5M5YIkgpbCEC2LW3MaVJho,245.44,-9.709,142.83,4.0,2.0
4184,84,Saved By Zero,The Fixx,16,1983,4HImDTLmK5CQbF3rhci7zx,220.73334,-7.279,117.526,4.0,11.0
4185,85,Lies,Thompson Twins,16,1983,6zvj1eqiUdYxe5TY2Ac5RP,190.78667,-9.696,132.377,4.0,7.0
4186,86,Make Love Stay,Dan Fogelberg,16,1983,69nvFTDnYvvvQ6th8rmJkm,271.86667,-14.844,99.069,4.0,2.0
4187,87,Miracles,Stacy Lattisaw,16,1983,7gU995YhmwZ4hvBlNtZPLY,212.05333,-11.055,137.606,4.0,4.0
4188,88,My Love,Lionel Richie,16,1983,6l9fOwFZ2pZzGUAVnPM76l,244.97333,-13.155,62.308,4.0,8.0
4189,89,Take Me To Heart,Quarterflash,16,1983,4XcUFQNTiX4IHmA4K51snP,212.89333,-14.377,114.034,4.0,2.0
4190,90,Don't Let It End,Styx,16,1983,0huaODTI1xKsfJJk8EJEkf,296.10666,-14.55,112.808,4.0,1.0
4191,91,King Of Pain,The Police,16,1983,1V15l05snHYHYVxerjMFGo,299.04,-8.854,124.151,4.0,2.0
4192,92,Your Love Is Driving Me Crazy,Sammy Hagar,16,1983,3OghNV9ZOUbAj62CZptOEP,211.22667,-10.83,146.738,4.0,4.0
4193,93,Big Log,Robert Plant,16,1983,7257drAN3eTtaaUUPw95B3,304.8,-7.163,180.638,4.0,9.0
4194,94,Cum On Feel The Noize,Quiet Riot,16,1983,3vV3cr2TpPqFk07zxYUbla,290.96,-5.439,145.085,4.0,11.0
4195,95,Break My Stride,Matthew Wilder,16,1983,1mCsF9Tw4AkIZOjvZbZZdT,184.48,-11.047,110.077,4.0,10.0
4196,96,Breaking Us In Two,Joe Jackson,16,1983,36lvQP8MgB6ZDJ0zgQ64Cn,292.8965,-18.771,108.965,4.0,9.0
4197,97,All Night Long (All Night),Lionel Richie,16,1983,4giIdAr7Plyu5LQzBOR4FP,260.49332,-12.595,108.792,4.0,1.0
4198,98,All Right,Christopher Cross,16,1983,4ucjm7jDReA0IFHGfzOtoZ,259.53333,-23.74,132.722,4.0,6.0
4199,99,Mornin',Jarreau,15,1983,4TxBGpTxrNvRNhF39Dl3NQ,258.25235,-13.252,89.775,4.0,2.0
4200,0,Tainted Love,Soft Cell,43,1982,0cGG2EouYCEEC3xfa0tDFV,153.8,-8.284,144.438,4.0,0.0
4201,1,Hurts So Good,John Cougar,28,1982,67eX1ovaHyVPUinMHeUtIM,218.96,-5.306,125.447,4.0,9.0
4202,2,Don't You Want Me,The Human League,28,1982,3L7RtEcu1Hw3OXrpnthngx,236.92,-8.125,117.656,4.0,9.0
4203,3,867-5309/jenny,Tommy Tutone,27,1982,6iX1f3r7oUJnMbGgQ2gx1j,226.2,-10.039,137.657,4.0,5.0
4204,4,Gloria,Laura Branigan,25,1982,1mskmld5ZKEhRaNvYVPoqZ,289.85333,-6.807,131.343,4.0,9.0
4205,5,Eye In The Sky,The Alan Parsons Project,25,1982,39qYD4J4BKvZMQgxfXl5bv,276.28,-12.643,111.928,4.0,2.0
4206,6,Chariots Of Fire - Titles,Vangelis,25,1982,3VSM8URAow86pKBmR9TyZw,213.89333,-16.772,135.993,4.0,1.0
4207,7,Abracadabra,The Steve Miller Band,25,1982,2E2ZVy2fxslpAUgbb4zu84,308.37332,-13.261,127.488,4.0,9.0
4208,8,Who Can It Be Now?,Men At Work,25,1982,5rfJ2Bq2PEL8yBjZLzouEu,201.29333,-14.734,128.411,4.0,4.0
4209,9,Eye Of The Tiger,Survivor,25,1982,2HHtWyy5CgaQbC7XSoOb0e,243.77333,-14.522,108.965,4.0,0.0
