rank,title,artist,count,year,id
56,Dare Me,The Pointer Sisters,18,1985,4LDPtuYOuAFtM6LBoRN0So
57,Glory Days,Bruce Springsteen,18,1985,2Y90nL1ohB4sgYELDs7uNx
58,One More Night,Phil Collins,18,1985,6fkvIT9KFKxO8poBeKfaEf
59,Misled,Kool & The Gang,18,1985,6KthkBoyIkEPnVSVuHvdCB
60,Can't Fight This Feeling,REO Speedwagon,18,1985,5WwqdeavrQrbeAMDxGawse
61,You Spin Me Round (Like A Record),Dead Or Alive,18,1985,1ChulFMnwxoD74Me8eX2TU
62,We Don't Need Another Hero (Thunderdome),Tina Turner,18,1985,50XXRUFNjs85P0MjCZ1c9X
63,People Are People,Depeche Mode,18,1985,4WoKuMjwJXuy9IqX6AH5JE
64,Private Dancer,Tina Turner,18,1985,5JjdJK0uGRUk4skRTuQdUZ
65,Rain Forest,Paul Hardcastle,18,1985,3dbpLKZFd8Oc19cqiSuWoW
66,We Are The World,USA For Africa,18,1985,3Z2tPWiNiIpg8UMMoowHIk
67,Some Like It Hot,The Power Station,18,1985,3QyxB6fNUFNSLyjiwkycOY
68,Invincible (Theme From The Legend Of Billie Jean),Pat Benatar,17,1985,2kFCYlFRuC7YqM5stlM9fH
69,A View To A Kill,Duran Duran,17,1985,6I4snLrVOrJsLdd43isc27
70,Part-Time Lover,Stevie Wonder,17,1985,0Dm43YLUlGdePpSbI1ct8h
71,Why Can't I Have You,The Cars,17,1985,3hPljMlsrP2S4j2WQdhZo0
72,Just A Gigolo/I Ain't Got Nobody,David Lee Roth,17,1985,0QcIphdyZIVgFvW7ijEiPX
73,Invisible,Alison Moyet,17,1985,6vYYt9fTorwdo6sxoceMQC
74,Angel,Madonna,17,1985,7ov1nZ2QZc3LIuCXXERZP0
75,And She Was,Talking Heads,17,1985,5JwK7v6XhG0YgqDuCgzOy8
76,Tonight It's You,Cheap Trick,17,1985,1Z51w1nyjGmWwXVIIlY20V
77,Summer Of '69,Bryan Adams,17,1985,0GONea6G2XdnHWjNZd6zt3
78,Too Late For Goodbyes,Julian Lennon,17,1985,2SPU97neddixGZ3wCMLAwx
79,Turn Up The Radio,Autograph,17,1985,547JIm8YGOKDzBp2JsX4a4
80,We Built This City,Starship,17,1985,6OnfBiiSc9RGKiBKKtZXgQ
81,I Want To Know What Love Is,Foreigner,17,1985,1JLn8RhQzHz3qDqsChcmBl
82,Easy Lover,Philip Bailey With Phil Collins,17,1985,5LYJ631w9ps5h9tdvac7yP
83,Sussudio,Phil Collins,17,1985,4qM461TqtpnP4GLRIXwEnW
84,Somebody,Bryan Adams,17,1985,3KTxIOIZIE7UM6vwCX4Ofv
85,Material Girl,Madonna,17,1985,22sLuJYcvZOSoLLRYev1s5
86,Sentimental Street,Night Ranger,17,1985,5pSMOv1TyJhHKPCEh6ulTG
87,Perfect Way,Scritti Politti,17,1985,6B8o3jaaROfqsvj50xhkfz
88,Not Enough Love In The World,Don Henley,17,1985,1nioRt8oPGNEdHAMrPhAEi
89,Raspberry Beret,Prince And The Revolution,17,1985,2I1W3hcSsPIsEJfD69pHrW
90,Running Up That Hill,Kate Bush,17,1985,1PtQJZVZIdWIYdARpZRDFO
91,Neutron Dance,The Pointer Sisters,17,1985,3Uyxe1fbF4zWSEwy38qgMw
92,You Are My Lady,Freddie Jackson,17,1985,5MPxgVGxq79wcoNKtlRaTf
93,Naughty Naughty,John Parr,17,1985,7dyaRJOrRnfobcE5jxZgZz
94,So In Love,Orchestral Manoeuvres In The Dark,17,1985,1D2QnxvMOac95EG9C0KbsJ
95,Cry,Godley & Creme,17,1985,3XfCNac1soQxgfNen0D0dN
96,Miami Vice Theme,Jan Hammer,17,1985,1biP5gM7Le8S3E7GJEKgXC
97,Dangerous,Natalie Cole,17,1985,6a4B6Jyk6dG6wgsPlQp2W9
98,High On You,Survivor,17,1985,0kly0FygSDXVbvbXxsZ31S
99,You Belong To The City,Glenn Frey,16,1985,0b8eSsBka9epA2J0wnPMax
0,Borderline,Madonna,30,1984,4FMNpPI7mkhdeFCCk6fZiE
1,Missing You,John Waite,29,1984,1Qrdlkgg9I4J7r3P4kZNwr
2,What's Love Got To Do With It,Tina Turner,28,1984,3ErsOxqe2RmXkR65wkygDz
3,The Glamorous Life,Sheila E.,26,1984,179SfVFJ0ZN41toTxnpgRD
4,I Can Dream About You,Dan Hartman,25,1984,1FYGmDJbtrblTlR3wiOjD5
5,Self Control,Laura Branigan,25,1984,6JNJERZGJwDVgkmbohBw7u
6,If Ever You're In My Arms Again,Peabo Bryson,25,1984,6zWSB11sqCRMTAuWYkccCt
7,Jump (for My Love),The Pointer Sisters,24,1984,1kIu9zpYtWjgrLlsactlna
8,Hello,Lionel Richie,24,1984,0mHyWYXmmCB9iQyK18m3FQ
9,Sister Christian,Night Ranger,24,1984,57trQKFZdJxHia4sMJioWk
10,Against All Odds (Take A Look At Me Now),Phil Collins,24,1984,63CHa6rmamv9OsehkRD8oz
11,Sunglasses At Night,Corey Hart,23,1984,5uRsBdLhn91AYcsTCOGNOC
12,Tonight,Kool & The Gang,23,1984,1y8bnXm0fWhUUcCYr1SvC9
13,Dance Hall Days,Wang Chung,22,1984,2JvPJ8ydPuN2NhpH4oti6I
14,I'm So Excited,The Pointer Sisters,22,1984,1ot6jEe4w4hYnsOPjd3xKQ
15,Eyes Without A Face,Billy Idol,22,1984,0pUVeEgZuNyFzIMKp67RbS
16,Footloose,Kenny Loggins,22,1984,6W2VbtvMrDXm5vYeB7amkO
17,Hard Habit To Break,Chicago,22,1984,3Tows9RnoAq9CmMJaII2cO
18,Girls Just Want To Have Fun,Cyndi Lauper,21,1984,4y1LsJpmMti1PfRQV9AWWe
19,The Reflex,Duran Duran,21,1984,4sz1Ng2Cgidfqqiy0pNL6R
20,Ghostbusters,Ray Parker Jr.,21,1984,3m0y8qLoznUYi73SUBP8GI
21,When Doves Cry,Prince,21,1984,6sby78fghipoXHQLeeZFFH
22,The Warrior,Scandal Featuring Patty Smyth,21,1984,2hQnLzly0jRPpLPp23sA4i
23,To All The Girls I've Loved Before,Julio Iglesias And Willie Nelson,21,1984,0uBwcaTkY1BPpIZhxuhS67
24,Caribbean Queen (No More Love On The Run),Billy Ocean,21,1984,4JEylZNW8SbO4zUyfVrpb7
25,Dancing In The Dark,Bruce Springsteen,21,1984,7FwBtcecmlpc1sLySPXeGE
26,Jump,Van Halen,20,1984,7N3PAbqfTjSEU1edb2tY8j
27,Hold Me Now,Thompson Twins,20,1984,43h4FonpCeaaURpFpiQsf9
28,Almost Paradise...Love Theme From Footloose,Mike Reno And Ann Wilson,20,1984,3HI7oXJcgIXOhhPBvONWFo
29,Time After Time,Cyndi Lauper,20,1984,7o9uu2GDtVDr9nsR7ZRN73
30,The Heart Of Rock & Roll,Huey Lewis & The News,20,1984,0o4e5Tt4vorx2012FrGIjV
31,I Just Called To Say I Love You,Stevie Wonder,20,1984,6RNDeRnWsRMjPdNVgupZCs
32,"Oh, Sherrie",Steve Perry,20,1984,4zEi4tr3lEhiAvTRxEzbEz
33,Legs,ZZ Top,19,1984,11oBg7EA3BgPLWrIx4Rv7D
34,Here Comes The Rain Again,Eurythmics,19,1984,78RIER8V6EhrqVPOBi2GYa
35,Let's Go Crazy,Prince And The Revolution,19,1984,6FMIVQPZg9cmMY8hPxAacD
36,Drive,The Cars,19,1984,2lFFiNm0XtgJ6wkdncTB4k
37,Breakdance,Irene Cara,19,1984,5Y11OSMr5hqiEu8ZJoXU17
38,Stuck On You,Lionel Richie,19,1984,0ROwoz82DIW4tOzkxYnSjf
39,Strut,Sheena Easton,19,1984,6gFIFMI3tsrM5QojcvVMfZ
40,Let's Hear It For The Boy,Deniece Williams,19,1984,4VyU9Tg4drTj2mOUZHSK2u
41,Sad Songs (say So Much),Elton John,19,1984,2LAgzgp3kmBG6uOqwms3eR
42,Automatic,The Pointer Sisters,19,1984,38TuEl4QqLM1VtJ5LK6FK0
43,Alibis,Sergio Mendes,19,1984,5t8YfppCGP89RcJrjs4Ybj
44,She Bop,Cyndi Lauper,18,1984,2FAL6hxj5Qxuj0kWOkEOsF
45,Hold Me,Teddy Pendergrass And Whitney Houston,18,1984,00W1p1EeD140DHSrVjhhlR
46,On The Dark Side,John Cafferty & The Beaver Brown Band,18,1984,7DhNAYOzIRkEFqimYl2s1G
47,Round and Round,Ratt,18,1984,57P8gH8rjt4OqEoqzut1bL
48,The Longest Time,Billy Joel,18,1984,5DH7nDryMhpixm4G4B7RP9
49,Give It Up,KC,18,1984,3yDhZq8f17SmumVmEyCaRN
50,Dancing In The Sheets,Shalamar,18,1984,5qxoHLgFu5HX5DpWnKnoJh
51,99 Luftballons,Nena,18,1984,2IJftBfq7pJ43tfnOR0RB3
52,Cover Me,Bruce Springsteen,18,1984,4U7NhC2rQTAhH7dw7H0goB
53,Breakin'...there's No Stopping Us,Ollie And Jerry,18,1984,2BtIXTKrTGQJeFcIukMR9E
54,White Horse,Laid Back,18,1984,6mrxHiqJhSR67wAT71ZYI5
55,Cruel Summer,Bananarama,18,1984,2EGaDf0cPX789H3LNeB03D
56,Somebody's Watching Me,Rockwell,18,1984,2QN9zL3SzXdGqqmXO68gFp
57,Infatuation,Rod Stewart,18,1984,3ONQHqfJFlOqD5k0hQNmhH
58,I Want A New Drug,Huey Lewis & The News,18,1984,0mZNKyrUmsrlDRoYHWsyMu
59,Desert Moon,Dennis DeYoung,17,1984,3MzjEIe5pjA1gFgS95bkdN
60,You Might Think,The Cars,17,1984,35wVRTJlUu2kDkqXFegOKt
61,Stay The Night,Chicago,17,1984,0siySPc0ooo4rNTdwaoXM1
62,I Feel For You,Chaka Khan,17,1984,5yR9u8QiOt8hJaddv32oo7
63,Romancing The Stone,Eddy Grant,17,1984,4I4lFg0vyxd043KXXBlpDL
64,If This Is It,Huey Lewis & The News,17,1984,2pAdtQuiEVGr7nOXGiv7t4
65,"Run, Runaway",Slade,17,1984,3ZiK1M9FDWHhgG180bD6DQ
66,When You Close Your Eyes,Night Ranger,17,1984,0FoB9BAV7B2Kv6NxOFZtSO
67,Some Guys Have All The Luck,Rod Stewart,17,1984,53Eqyg5eFqyuUCaSwozq4f
68,Wake Me Up Before You Go-Go,Wham!,17,1984,0ikz6tENMONtK6qGkOrU3c
69,No More Words,Berlin,17,1984,2a2M4Zh4drzHJ7Yl2nxM04
70,Dynamite,Jermaine Jackson,17,1984,1pWW4L3frDisJVhSNxEw99
71,Modern Day Delilah,Van Stephenson,17,1984,6JVb5mA7FOZIP57mHl2rmP
72,They Don't Know,Tracey Ullman,17,1984,0tOkXHcYsR2Y07XiGl0Yme
73,Magic,The Cars,17,1984,0SAbkr0dS7WK3yJSjaZSZl
74,You Can't Get What You Want,Joe Jackson,16,1984,1PRiwwG9wDMsqgtapWlu70
75,Doctor! Doctor!,Thompson Twins,16,1984,6AevVhFCIjykShM9H0oJyd
76,I Can't Hold Back,Survivor,16,1984,46NtQJH1eok28bucLlHqQT
77,All Of You,Julio Iglesias & Diana Ross,16,1984,6D7sAmPy0VzY6eNkvoin0V
78,Rock Me Tonite,Billy Squier,16,1984,12c1PXyghlSuNVO9GZi0DH
79,Love Somebody,Rick Springfield,16,1984,1FSkS6h2UVI2LGAXlOYzcY
80,Blue Jean,David Bowie,16,1984,5vrMM7hAZPQx9955euW6Jb
81,Better Be Good To Me,Tina Turner,16,1984,4N5HyZ1PlXuP6sryIa4hOQ
82,Miss Me Blind,Culture Club,16,1984,56SnVQVuJuqnYA6rLdcg32
83,Lucky Star,Madonna,16,1984,2hWI9GNr3kBrxZ7Mphho4Q
84,Adult Education,Daryl Hall John Oates,16,1984,3sIsG7vDZr17BVimMeZZQS
85,Go Insane,Lindsey Buckingham,16,1984,143sH2crBs4fUQyRr8pjUm
86,Head Over Heels,Go-Go's,16,1984,1p46bniF6fC9kT1v5yjJOI
87,No Way Out,Jefferson Starship,16,1984,5ncLNCx0nnz763Aug1q4ay
88,What About Me?,Kenny Rogers With Kim Carnes & James Ingram,16,1984,1xdMocoG6LHgymfs9lu7tk
89,Rock You Like A Hurricane,Scorpions,16,1984,58XWGx7KNNkKneHdprcprX
90,Karma Chameleon,Culture Club,16,1984,2wSAWEYUHkt92X4SBAPqZE
91,Got A Hold On Me,Christine McVie,15,1984,0FCgqHNdcbhGIEmU8r6ZF1
92,10/9/2008,Face To Face,15,1984,5EuHpH5tpXkXpGHt8Zlafa
93,Girls,Dwight Twilley,15,1984,34fM8khi0bNYXMzIBAToxj
94,The Lucky One,Laura Branigan,15,1984,5WEqLAkxFbCF5pKWME9sQ9
95,A Fine Fine Day,Tony Carey,15,1984,5091oN6DGFSX8vfZsJyJij
96,Sexy Girl,Glenn Frey,15,1984,6c3rTjGR3FuGfTGj4D5S7l
97,We're Not Gonna Take It,Twisted Sister,15,1984,1hlveB9M6ijHZRbzZ2teyh
98,Cool It Now,New Edition,15,1984,5LkcAjqj5NOctNGi2qUjlw
99,Let The Music Play,Shannon,15,1984,6b9hm8mvZ2KH7Fl7LLA5ct
0,"Tonight, I Celebrate My Love",Peabo Bryson/Roberta Flack,26,1983,7JOyY9GA3P2Evx50oetDKb
1,Sweet Dreams (Are Made Of This),Eurythmics,26,1983,1TfqLAPs4K3s2rJMoCokcS
2,Beat It,Michael Jackson,25,1983,3BovdzfaX4jb5KFQwoPfAw
3,Flashdance...What A Feeling,Irene Cara,25,1983,3cbV252akVZInSvJk7jAYX
4,Total Eclipse Of The Heart,Bonnie Tyler,25,1983,7wuJGgpTNzbUyn26IOY6rj
5,Billie Jean,Michael Jackson,24,1983,7J1uxwnxfQLu4APicE5Rnj
6,The Safety Dance,Men Without Hats,24,1983,4t5lrf5rFX6JWAUPKCDlKk
7,Never Gonna Let You Go,Sergio Mendes,23,1983,5u8bqfaYSh0qVTsgslPknf
8,Come On Eileen,Dexy's Midnight Runners,23,1983,3MrWxJaD2AT0W9DjWF64Vm
9,Making Love Out Of Nothing At All,Air Supply,23,1983,01MXkFA8sL7at6txavDErt
10,She Blinded Me With Science,Thomas Dolby,22,1983,4RkKf3UBRxF2kn2Vh0ww8l
11,Maniac,Michael Sembello,22,1983,0QKfiqpEU4h9ycPSzIFwYe
12,Little Red Corvette,Prince,22,1983,4mVW9vi2QnLzlbK5SoacK6
13,Always Something There To Remind Me,Naked Eyes,22,1983,3yWAyRHfclztY1TzF2gAUD
14,Jeopardy,Greg Kihn Band,22,1983,1LJr4mVQgg0Y6qZlJh80ST
15,Hungry Like The Wolf,Duran Duran,22,1983,39lSeqnyjZJejRuaREfyLL
16,Twilight Zone,Golden Earring,22,1983,3ztKHejzVoxJRKSZHFFMdJ
17,Every Breath You Take,The Police,22,1983,1JSTJqkT5qHq8MDJnJbRE1
18,Electric Avenue,Eddy Grant,22,1983,55AMcB2JAUr7wmM3Z9Vgqc
19,I Know There's Something Going On,Frida,21,1983,6CT0MVgHnoAUXrSrnlwfWx
20,Der Kommissar,After The Fire,21,1983,0ROtxObpdDA25o5DriPSOk
21,Only You,Yaz,21,1983,3mGwufkovVPrzsJaXWg8PU
22,Back On The Chain Gang,Pretenders,21,1983,4cMHCRLPNoEbpnl2rz6GS9
23,Puttin' On The Ritz,Taco,21,1983,1taGkdO3DQsNRIQrarhVvc
24,She Works Hard For The Money,Donna Summer,21,1983,3FlOciKDqFlTMPeC7t92Qy
25,Do You Really Want To Hurt Me,Culture Club,21,1983,1I6q6nwNjNgik1Qe8Oi0Y7
26,(Keep Feeling) Fascination,The Human League,20,1983,2a6rF2apJlh6YBZLAMPTJ6
27,Dead Giveaway,Shalamar,20,1983,0iR5u87eNaxH9VQXQLQ7Db
28,Why Me?,Planet P,20,1983,6ryzreUu7YzUGjWNBpkPKp
29,She's A Beauty,The Tubes,20,1983,7HF88mJXq8DpotZohoW2mo
30,How Am I Supposed To Live Without You,Laura Branigan,20,1983,5GzyRXMbtyoN8A4lgYicTP
31,Try Again,Champaign,20,1983,0WbfjzHowY2PZAco1JEvis
32,It Might Be You,Stephen Bishop,20,1983,2Qmx8W62PEz88T7cGjHDug
33,Burning Down The House,Talking Heads,20,1983,2VNfJpwdEQBLyXajaa6LWT
34,Let's Dance,David Bowie,20,1983,3ix6K4wZY29bCujrSznwFZ
35,"Promises, Promises",Naked Eyes,20,1983,4LxNjTEnb4uh1gUg1Y5Ycp
36,Telefone (long Distance Love Affair),Sheena Easton,20,1983,6pzQvHHygI4kYpk2xFIXEo
37,Our House,Madness,19,1983,1qV6e4ITnfGmA6m6Vklvbi
38,Islands In The Stream,Kenny Rogers Duet With Dolly Parton,19,1983,6dnco8haegnJYtylV26cBq
39,Too Shy,Kajagoogoo,19,1983,6WEBIVqiEsevfgJefTyuQQ
40,One Thing Leads To Another,The Fixx,19,1983,2d1NMaw8arIU2Fy4BnWqLs
41,All This Love,Debarge,19,1983,6ABtlkvl08XQo6Xu24FJaf
42,Stand Back,Stevie Nicks,19,1983,6sleEAnBH0sZMe0pOQNidG
43,Shame On The Moon,Bob Seger & The Silver Bullet Band,19,1983,1Gxaks4MTbjMCAQ20rx4Iy
44,Straight From The Heart,Bryan Adams,19,1983,5eaK7PLGwyDXmHfTdWZZuE
45,TRUE,Spandau Ballet,18,1983,10I09MLZCY4pK37XxAfkw0
46,Tell Her About It,Billy Joel,18,1983,6kCJMxv445L2okuTiou1fR
47,China Girl,David Bowie,18,1983,5Ei9o2fHEnfHb84YrPuz4v
48,Delirious,Prince,18,1983,5zWhtlFS3w52HjN4ayOUgR
49,1999,Prince,18,1983,2QSUyofqpGDCo026OPiTBQ
50,Stray Cat Strut,Stray Cats,18,1983,5yogRsv5ggT6iCnFgvdpho
51,Affair Of The Heart,Rick Springfield,18,1983,6VtP2yma4hAdriyLHAunYN
52,Time (Clock Of The Heart),Culture Club,18,1983,7ct258f3gahMzwbl7VfU2Q
53,Suddenly Last Summer,The Motels,18,1983,08pnzLwZrh8lernK2aRaGz
54,Mr. Roboto,Styx,18,1983,7C0rG4oWO7VeZcffyW1sK9
55,We've Got Tonight,Kenny Rogers And Sheena Easton,18,1983,5vXsj8L4DK1gGQ43BBG028
56,You Are,Lionel Richie,18,1983,2SQkCUj5rYrFCRKnaTbYYr
57,One On One,Daryl Hall John Oates,18,1983,1ANmX8emjTaiR5BPeswuNi
58,Come Dancing,The Kinks,17,1983,1M0J45ZSv6qNaBSbGCIcGV
59,Allentown,Billy Joel,17,1983,59xhCcRskqyMtKzdvLZDfV
60,I Like It,Debarge,17,1983,1c5KZhtOAOH7eFOlBekNhS
61,How Do You Keep The Music Playing,James Ingram And Patti Austin,17,1983,3lrpllvYQtR0WxSe5PLVLG
62,Photograph,Def Leppard,17,1983,18URo35acNKRTHfEdjTcGn
63,Solitaire,Laura Branigan,17,1983,17RxTPSIGg0WP92dAiZliC
64,I Won't Hold You Back,Toto,17,1983,7D4EtbE7LfQiH8CWj7fQoz
65,Is There Something I Should Know,Duran Duran,17,1983,0lJK5ZmN9K4IaEi6QHj5W8
66,Separate Ways (Worlds Apart),Journey,17,1983,1pTw2cNrp9L3esxLAvWnN2
67,"Baby, Come To Me",Patti Austin A Duet With James Ingram,17,1983,65bvH7egzl7h9f7uJmqGV4
68,You And I,Eddie Rabbitt With Crystal Gayle,17,1983,7sWlOFUnQShNdxgk1B0TuW
69,Down Under,Men At Work,17,1983,3ZZq9396zv8pcn5GYVhxUi
70,Heart And Soul,Huey Lewis & The News,17,1983,3pecdrUzTZjaqrw6iCLTvd
71,Far From Over,Frank Stallone,16,1983,0mbImplrU76kIvd52GlNbt
72,Hold Me 'til The Mornin' Comes,Paul Anka,16,1983,0JDYhTLGsAiSzAmNHQ30rG
73,Family Man,Daryl Hall John Oates,16,1983,5KiDWqKsU0EfXQJdnWSOn9
74,Fall In Love With Me,"Earth, Wind & Fire",16,1983,5qugKP8gPqN91O7KBMkW6P
75,Faithfully,Journey,16,1983,0l5TpsCL1ObiTEsHeWA0by
76,Gloria,Laura Branigan,16,1983,1mskmld5ZKEhRaNvYVPoqZ
77,Overkill,Men At Work,16,1983,3iA4foXIFpekwHyma7pRs1
78,Hot Girls In Love,Loverboy,16,1983,1pB5Y2BPLez1J49KKKewUE
79,Stranger In My House,Ronnie Milsap,16,1983,3byhGb1jyYOj8uNhA1UXoO
80,I'll Tumble 4 Ya,Culture Club,16,1983,2QaTacWkV0bC68QYNCI3k6
81,I'm Still Standing,Elton John,16,1983,1jDJFeK9x3OZboIAHsY9k2
82,I've Got A Rock N' Roll Heart,Eric Clapton,16,1983,1dU1ciBoYfbP1fqZKgqHRG
83,Some Kind Of Friend,Barry Manilow,16,1983,5M5YIkgpbCEC2LW3MaVJho
84,Saved By Zero,The Fixx,16,1983,4HImDTLmK5CQbF3rhci7zx
85,Lies,Thompson Twins,16,1983,6zvj1eqiUdYxe5TY2Ac5RP
86,Make Love Stay,Dan Fogelberg,16,1983,69nvFTDnYvvvQ6th8rmJkm
87,Miracles,Stacy Lattisaw,16,1983,7gU995YhmwZ4hvBlNtZPLY
88,My Love,Lionel Richie,16,1983,6l9fOwFZ2pZzGUAVnPM76l
89,Take Me To Heart,Quarterflash,16,1983,4XcUFQNTiX4IHmA4K51snP
90,Don't Let It End,Styx,16,1983,0huaODTI1xKsfJJk8EJEkf
91,King Of Pain,The Police,16,1983,1V15l05snHYHYVxerjMFGo
92,Your Love Is Driving Me Crazy,Sammy Hagar,16,1983,3OghNV9ZOUbAj62CZptOEP
93,Big Log,Robert Plant,16,1983,7257drAN3eTtaaUUPw95B3
94,Cum On Feel The Noize,Quiet Riot,16,1983,3vV3cr2TpPqFk07zxYUbla
95,Break My Stride,Matthew Wilder,16,1983,1mCsF9Tw4AkIZOjvZbZZdT
96,Breaking Us In Two,Joe Jackson,16,1983,36lvQP8MgB6ZDJ0zgQ64Cn
97,All Night Long (All Night),Lionel Richie,16,1983,4giIdAr7Plyu5LQzBOR4FP
98,All Right,Christopher Cross,16,1983,4ucjm7jDReA0IFHGfzOtoZ
99,Mornin',Jarreau,15,1983,4TxBGpTxrNvRNhF39Dl3NQ
0,Tainted Love,Soft Cell,43,1982,0cGG2EouYCEEC3xfa0tDFV
1,Hurts So Good,John Cougar,28,1982,67eX1ovaHyVPUinMHeUtIM
2,Don't You Want Me,The Human League,28,1982,3L7RtEcu1Hw3OXrpnthngx
3,867-5309/jenny,Tommy Tutone,27,1982,6iX1f3r7oUJnMbGgQ2gx1j
4,Gloria,Laura Branigan,25,1982,1mskmld5ZKEhRaNvYVPoqZ
5,Eye In The Sky,The Alan Parsons Project,25,1982,39qYD4J4BKvZMQgxfXl5bv
6,Chariots Of Fire - Titles,Vangelis,25,1982,3VSM8URAow86pKBmR9TyZw
7,Abracadabra,The Steve Miller Band,25,1982,2E2ZVy2fxslpAUgbb4zu84
8,Who Can It Be Now?,Men At Work,25,1982,5rfJ2Bq2PEL8yBjZLzouEu
9,Eye Of The Tiger,Survivor,25,1982,2HHtWyy5CgaQbC7XSoOb0e
10,You Should Hear How She Talks About You,Melissa Manchester,25,1982,3mYh6egfMyl0Dek8r9ciK6
11,Hard To Say I'm Sorry,Chicago,24,1982,07TnWCHrFkvF61GzJuLVt0
12,Always On My Mind,Willie Nelson,23,1982,2xYQTU2bbg6WVAmpY1eae4
13,Only The Lonely,The Motels,23,1982,1BZMMt9H0TheQGWQy44KmO
14,Let It Whip,Dazz Band,23,1982,2UCgWpa2r4ytWueNItYbWE
15,Rosanna,Toto,23,1982,37BTh5g05cxBIRYMbw8g2T
16,Jack & Diane,John Cougar,22,1982,4JpazKcfOhbwqZrsYhzHee
17,Key Largo,Bertie Higgins,22,1982,41v56RunWqxgqTD4H2cwOD
18,I Ran (So Far Away),A Flock Of Seagulls,22,1982,0nIDF0qdk5iAIla7rZxxys
19,Making Love,Roberta Flack,21,1982,1UpKK7U9ow2K1G6qNw9wnW
20,Steppin' Out,Kool & The Gang,21,1982,05NdLBmUVkXlBpel2QR07Y
21,Don't Talk To Strangers,Rick Springfield,21,1982,1syhTK7LlvpeWdZNsZARP0
22,The Other Woman,Ray Parker Jr.,21,1982,7ubq5fqmcPhfg1Q8s3HbbA
23,I've Never Been To Me,Charlene,20,1982,6DMOzL2zPZBAW0LDYCYLWm
24,I Love Rock 'N Roll,Joan Jett & the Blackhearts,20,1982,2Cdvbe2G4hZsnhNMKyGrie
25,'65 Love Affair,Paul Davis,20,1982,4XCvXkbtuPLs4bjDPpJvQW
26,You Can Do Magic,America,20,1982,5dXED6MP1v1qghkaniirb1
27,What's Forever For,Michael Murphey,20,1982,0GQZ9pfSXbW0cNrPpPtFtG
28,One Hundred Ways,Quincy Jones Featuring James Ingram,19,1982,0Yp603BgzIKDDcSUBrYYba
29,Up Where We Belong,Joe Cocker And Jennifer Warnes,19,1982,4U6mBgGP8FXN6UH4T3AJhu
30,Ebony And Ivory,Paul McCartney And Stevie Wonder,19,1982,3fVSMbeq8tY3G85yxcJwRU
31,Pac-Man Fever,Buckner & Garcia,19,1982,1jinux2Q5Afix30KCtZiuz
32,I Keep Forgettin' (Every Time You're Near),Michael McDonald,19,1982,5GvWrvLIqoHroq7YvO260M
33,Somebody's Baby,Jackson Browne,19,1982,4SlCb8n5Jw52astU7GWPyV
34,We Got The Beat,Go-Go's,19,1982,5kz9GDBTX846OXwqWoyKzF
35,You Don't Want Me Anymore,Steel Breeze,18,1982,4m4tUpnZFDPmRF0lakW6bj
36,Heat Of The Moment,Asia,18,1982,1nmZ8yqKkfooOuYvtFctDp
37,Blue Eyes,Elton John,18,1982,4PFhHd7DsNg0ke9Nmlxms5
38,That Girl,Stevie Wonder,18,1982,5oNi6zJgIcGh8pv3XlmZb3
39,Nobody,Sylvia,18,1982,1IyktkUQ3ktjlc6eDXG967
40,Personally,Karla Bonoff,18,1982,2H9DaLWHXqS7eSmouctbrj
41,Kids In America,Kim Wilde,18,1982,3LaHsdzzmvhx6TJedpomVy
42,Love Is In Control (Finger On The Trigger),Donna Summer,18,1982,4mH6UBtgnFdjeBlS8HRIUX
43,Even The Nights Are Better,Air Supply,18,1982,09bRmFRViBORKQ2miwp04P
44,Open Arms,Journey,18,1982,29vqBtjJTBLS1f8dKJS4Ht
45,Do You Believe In Love,Huey Lewis & The News,17,1982,43LjRHyyetSWnPpW7CWThG
46,Empty Garden (Hey Hey Johnny),Elton John,17,1982,01PjrDX13iIjeHc5iJZmb3
47,Genius Of Love,Tom Tom Club,17,1982,6UBQONiLH8kNmmB8UrV2Ef
48,Get Down On It,Kool & The Gang,17,1982,2je56j0xuoTi1gYkLLMlJU
49,Love Plus One,Haircut One Hundred,17,1982,4vwLjB2NRtl9b34jRe6cWd
50,Heart Attack,Olivia Newton-John,17,1982,4i8ndPX530q3xSslpHeXz8
51,Hold Me,Fleetwood Mac,17,1982,4kRMsLX7bJqjIfK44qJ9h6
52,Hot In The City,Billy Idol,17,1982,5LeDMHIZ5YDZ2b1VOcYVcG
53,It's Gonna Take A Miracle,Deniece Williams,17,1982,498ExGFcwgi7zF7qHOUD2x
54,Caught Up In You,38 Special,17,1982,3jYRpwbctfqB77uU7T7K3U
55,Love's Been A Little Bit Hard On Me,Juice Newton,17,1982,6K1b1cx8qPa6kFMPdtbdLE
56,Mickey,Toni Basil,17,1982,5G9KcZaxfCysfv4EryCB9b
57,Sweet Dreams,Air Supply,17,1982,1ausxnZuFBzNn5sP3vaIe2
58,The One You Love,Glenn Frey,17,1982,4uvARnZIajUDXWXPifhK3B
59,Theme From Magnum P.i.,Mike Post,17,1982,7GtQGAPt0FaK5qJQpc4tpf
60,Think I'm In Love,Eddie Money,17,1982,6mJQe0vTIojlxwyMwwy6YR
61,Centerfold,The J. Geils Band,17,1982,1ynmMEK1fkyiZ6Z6F3ThEt
62,Love Will Turn You Around,Kenny Rogers,17,1982,1M2a5TNHqmr2zXZZcB7xTe
