rank,title,artist,image,last week,peak position,weeks on chart,detail,date,weeks at no.1
37,Off The Wall,Michael Jackson,https://charts-static.billboard.com/img/1840/12/michael-jackson-9to-53x53.jpg,53,37,2,up,1980-02-23,
38,Three Times In Love,Tommy James,https://charts-static.billboard.com/img/1980/01/tommy-james-n0d-53x53.jpg,54,38,5,up,1980-02-23,
39,Kiss Me In The Rain,Barbra Streisand,https://charts-static.billboard.com/img/1980/01/barbra-streisand-2i4-53x53.jpg,42,39,7,up,1980-02-23,
40,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Bonnie Pointer,Not supported yet,40,40,10,same,1980-02-23,
41,When A Man Loves A Woman,Bette Midler,https://charts-static.billboard.com/img/1980/01/bette-midler-7sa-53x53.jpg,45,41,6,up,1980-02-23,
42,I Thank You,ZZ Top,https://charts-static.billboard.com/img/1980/01/zz-top-l8g-53x53.jpg,46,42,6,up,1980-02-23,
43,Flirtin' With Disaster,Molly Hatchet,https:https://charts-static.billboard.com/img/1980/01/molly-hatchet-2q8-53x53.jpg,44,43,8,up,1980-02-23,
44,With You I'm Born Again,Billy Preston & Syreeta,https://charts-static.billboard.com/img/1979/12/billy-preston-9en-53x53.jpg,48,44,12,up,1980-02-23,
45,Back On My Feet Again,The Babys,https://charts-static.billboard.com/img/1980/01/the-babys-qdc-53x53.jpg,49,45,6,up,1980-02-23,
46,Ride Like The Wind,Christopher Cross,https://charts-static.billboard.com/img/1980/02/christopher-cross-r4j-53x53.jpg,61,46,2,up,1980-02-23,
47,Bad Times,Tavares,https://charts-static.billboard.com/img/1980/01/tavares-q28-53x53.jpg,47,47,8,same,1980-02-23,
48,I Pledge My Love,Peaches & Herb,https://charts-static.billboard.com/img/1980/01/peaches-herb-ubt-53x53.jpg,52,48,6,up,1980-02-23,
49,Why Me,Styx,https://charts-static.billboard.com/img/1979/12/styx-2ra-53x53.jpg,35,26,11,down,1980-02-23,
50,Come Back,The J. Geils Band,https://charts-static.billboard.com/img/1980/02/the-j-geils-band-etm-53x53.jpg,56,50,4,up,1980-02-23,
51,Haven't You Heard,Patrice Rushen,https://charts-static.billboard.com/img/1979/11/patrice-rushen-9t3-53x53.jpg,57,51,5,up,1980-02-23,
52,Baby Talks Dirty,The Knack,https://charts-static.billboard.com/img/1980/02/the-knack-1yw-53x53.jpg,59,52,3,up,1980-02-23,
53,I Wish I Was Eighteen Again,George Burns,https://charts-static.billboard.com/img/1980/01/george-burns-vmp-53x53.jpg,55,53,6,up,1980-02-23,
54,You Might Need Somebody,Turley Richards,Not supported yet,58,54,5,up,1980-02-23,
55,Rockin' Into The Night,38 Special,Not supported yet,60,55,4,up,1980-02-23,
56,Lost In Love,Air Supply,https://charts-static.billboard.com/img/1980/02/air-supply-6x5-53x53.jpg,66,56,3,up,1980-02-23,
57,Us And Love (We Go Together),Kenny Nolan,Not supported yet,63,57,4,up,1980-02-23,
58,Years,Wayne Newton,Not supported yet,64,58,4,up,1980-02-23,
59,And The Beat Goes On,The Whispers,https://charts-static.billboard.com/img/1980/01/the-whispers-20a-53x53.jpg,67,59,3,up,1980-02-23,
60,I Can't Tell You Why,Eagles,Not supported yet,,,,new,1980-02-23,
61,Sexy Eyes,Dr. Hook,https://charts-static.billboard.com/img/1980/02/dr-hook-oph-53x53.jpg,71,61,2,up,1980-02-23,
62,Even It Up,Heart,https://charts-static.billboard.com/img/1980/02/heart-2lh-53x53.jpg,69,62,3,up,1980-02-23,
63,Ladies Night,Kool & The Gang,https://charts-static.billboard.com/img/1979/09/kool-the-gang-bbp-53x53.jpg,51,8,21,down,1980-02-23,
64,Where Does The Lovin' Go,David Gates,https://charts-static.billboard.com/img/1980/02/david-gates-7qu-53x53.jpg,74,64,3,up,1980-02-23,
65,Fire Lake,Bob Seger,Not supported yet,,,,new,1980-02-23,
66,My Heroes Have Always Been Cowboys,Willie Nelson,https://charts-static.billboard.com/img/1980/02/willie-nelson-o7c-53x53.jpg,76,66,3,up,1980-02-23,
67,Women,Foreigner,https://charts-static.billboard.com/img/1980/02/foreigner-kky-53x53.jpg,77,67,2,up,1980-02-23,
68,I Shoulda Loved Ya,Narada Michael Walden,https://charts-static.billboard.com/img/1979/12/narada-michael-walden-eup-53x53.jpg,78,68,3,up,1980-02-23,
69,We Don't Talk Anymore,Cliff Richard,https://charts-static.billboard.com/img/1979/10/cliff-richard-uyb-53x53.jpg,32,7,19,down,1980-02-23,
70,Call Me,Blondie,https://charts-static.billboard.com/img/2017/05/blondie-53x53.jpg,80,70,2,up,1980-02-23,
71,Voice Of Freedom,Jim Kirk And The Tm Singers,Not supported yet,73,71,2,up,1980-02-23,
72,Cars,Gary Numan,https://charts-static.billboard.com/img/1980/02/gary-numan-z6v-53x53.jpg,81,72,2,up,1980-02-23,
73,I Don't Like Mondays,The Boomtown Rats,https://charts-static.billboard.com/img/1980/02/the-boomtown-rats-ftz-53x53.jpg,75,73,4,up,1980-02-23,
74,Pilot Of The Airwaves,Charlie Dore,Not supported yet,,,,new,1980-02-23,
75,What I Like About You,The Romantics,https://charts-static.billboard.com/img/1980/02/the-romantics-bg6-53x53.jpg,85,75,2,up,1980-02-23,
76,Set Me Free,Utopia,Not supported yet,,,,new,1980-02-23,
77,Lost Her In The Sun,John Stewart,https://charts-static.billboard.com/img/1979/12/john-stewart-zom-53x53.jpg,36,34,12,down,1980-02-23,
78,"Computer Game ""Theme From The Circus""",Yellow Magic Orchestra,https://charts-static.billboard.com/img/1980/01/yellow-magic-orchestra-w6d-53x53.jpg,79,78,4,up,1980-02-23,
79,Looks Like Love Again,Dann Rogers,Not supported yet,41,41,11,down,1980-02-23,
80,Desire,Rockets,Not supported yet,89,80,2,up,1980-02-23,
81,Fire In The Morning,Melissa Manchester,Not supported yet,,,,new,1980-02-23,
82,Keep The Fire,Kenny Loggins,Not supported yet,,,,new,1980-02-23,
83,Girl With The Hungry Eyes,Jefferson Starship,Not supported yet,,,,new,1980-02-23,
84,Carrie,Cliff Richard,Not supported yet,,,,new,1980-02-23,
85,You Are My Heaven,Roberta Flack With Donny Hathaway,https://charts-static.billboard.com/img/1980/01/roberta-flack-vjq-53x53.jpg,91,85,2,up,1980-02-23,
86,It's Like We Never Said Goodbye,Crystal Gayle,Not supported yet,,,,new,1980-02-23,
87,Small Paradise,John Cougar,https://charts-static.billboard.com/img/1980/02/john-mellencamp-tnp-53x53.jpg,88,87,2,up,1980-02-23,
88,The Spirit Of Radio,Rush,Not supported yet,,,,new,1980-02-23,
89,Loving You With My Eyes,Starland Vocal Band,Not supported yet,,,,new,1980-02-23,
90,Autograph,John Denver,Not supported yet,,,,new,1980-02-23,
91,Brass In Pocket (I'm Special),Pretenders,https://charts-static.billboard.com/img/1980/02/pretenders-xbg-53x53.jpg,92,91,2,up,1980-02-23,
92,Third Time Lucky (First Time I Was A Fool),Foghat,https://charts-static.billboard.com/img/1979/11/foghat-kmf-53x53.jpg,43,23,15,down,1980-02-23,
93,Send One Your Love,Stevie Wonder,https://charts-static.billboard.com/img/1979/11/stevie-wonder-12f-53x53.jpg,62,4,17,down,1980-02-23,
94,Peanut Butter,Twennynine Featuring Lenny White,https://charts-static.billboard.com/img/1979/10/twennynine-featuring-lenny-white-f97-53x53.jpg,83,83,4,down,1980-02-23,
95,Somewhere In America,Survivor,Not supported yet,,,,new,1980-02-23,
96,Do You Love What You Feel,Rufus And Chaka Khan,https://charts-static.billboard.com/img/1840/12/chaka-khan-kwe-53x53.jpg,50,30,14,down,1980-02-23,
97,I Like To Rock,April Wine,https://charts-static.billboard.com/img/1980/02/april-wine-bxt-53x53.jpg,86,86,3,down,1980-02-23,
98,Goodnight My Love,Mike Pinera,https://charts-static.billboard.com/img/1980/01/mike-pinera-cd7-53x53.jpg,70,70,8,down,1980-02-23,
99,Wait For Me,Daryl Hall John Oates,Not supported yet,65,18,18,down,1980-02-23,
100,I Don't Want To Talk About It,Rod Stewart,https://charts-static.billboard.com/img/1979/12/rod-stewart-icm-53x53.jpg,68,46,10,down,1980-02-23,
1,Crazy Little Thing Called Love,Queen,https://charts-static.billboard.com/img/1979/12/queen-m21-53x53.jpg,1,1,11,same,1980-03-01,2
2,"Yes, I'm Ready",Teri DeSario With K.C.,Not supported yet,3,2,16,up,1980-03-01,
3,Do That To Me One More Time,Captain & Tennille,https://charts-static.billboard.com/img/1979/10/captain-tennille-ft5-53x53.jpg,2,1,20,down,1980-03-01,
4,Longer,Dan Fogelberg,https://charts-static.billboard.com/img/1979/12/dan-fogelberg-4ox-53x53.jpg,6,4,12,up,1980-03-01,
5,Desire,Andy Gibb,https://charts-static.billboard.com/img/1980/01/andy-gibb-ske-53x53.jpg,8,5,6,up,1980-03-01,
6,On The Radio,Donna Summer,https://charts-static.billboard.com/img/1979/11/donna-summer-617-53x53.jpg,7,6,8,up,1980-03-01,
7,Cruisin',Smokey Robinson,https://charts-static.billboard.com/img/1979/10/smokey-robinson-ktg-53x53.jpg,4,4,22,down,1980-03-01,
8,Rock With You,Michael Jackson,https://charts-static.billboard.com/img/1840/12/michael-jackson-9to-53x53.jpg,5,1,18,down,1980-03-01,
9,"Working My Way Back To You/Forgive Me, Girl",The Spinners,https://charts-static.billboard.com/img/1979/10/the-spinners-2yh-53x53.jpg,13,9,12,up,1980-03-01,
10,Another Brick In The Wall (Part II),Pink Floyd,https://charts-static.billboard.com/img/1980/01/pink-floyd-pu1-53x53.jpg,15,10,7,up,1980-03-01,
11,Romeo's Tune,Steve Forbert,https://charts-static.billboard.com/img/1979/12/steve-forbert-rc1-53x53.jpg,11,11,14,same,1980-03-01,
12,Daydream Believer,Anne Murray,https://charts-static.billboard.com/img/1979/12/anne-murray-zsk-53x53.jpg,12,12,11,same,1980-03-01,
13,An American Dream,The Dirt Band,Not supported yet,14,13,13,up,1980-03-01,
14,The Second Time Around,Shalamar,https://charts-static.billboard.com/img/1979/09/shalamar-zos-53x53.jpg,17,14,13,up,1980-03-01,
15,Too Hot,Kool & The Gang,https://charts-static.billboard.com/img/1980/01/kool-the-gang-bbp-53x53.jpg,19,15,7,up,1980-03-01,
16,Him,Rupert Holmes,https://charts-static.billboard.com/img/1980/01/rupert-holmes-6iw-53x53.jpg,24,16,7,up,1980-03-01,
17,September Morn',Neil Diamond,https://charts-static.billboard.com/img/1979/12/neil-diamond-4va-53x53.jpg,18,17,11,up,1980-03-01,
18,How Do I Make You,Linda Ronstadt,https://charts-static.billboard.com/img/1980/02/linda-ronstadt-vi6-53x53.jpg,20,18,5,up,1980-03-01,
19,Refugee,Tom Petty And The Heartbreakers,https://charts-static.billboard.com/img/1980/01/tom-petty-and-the-heartbreakers-eog-53x53.jpg,23,19,6,up,1980-03-01,
20,When I Wanted You,Barry Manilow,https://charts-static.billboard.com/img/1979/12/barry-manilow-0ni-53x53.jpg,22,20,12,up,1980-03-01,
21,Coward Of The County,Kenny Rogers,https://charts-static.billboard.com/img/1979/11/kenny-rogers-vja-53x53.jpg,9,3,16,down,1980-03-01,
22,Sara,Fleetwood Mac,https://charts-static.billboard.com/img/1979/12/fleetwood-mac-m6k-53x53.jpg,10,7,12,down,1980-03-01,
23,This Is It,Kenny Loggins,https://charts-static.billboard.com/img/1979/10/kenny-loggins-dn7-53x53.jpg,16,11,20,down,1980-03-01,
24,Give It All You Got,Chuck Mangione,https://charts-static.billboard.com/img/1980/01/chuck-mangione-i7c-53x53.jpg,31,24,7,up,1980-03-01,
25,Wonderland,Commodores,https://charts-static.billboard.com/img/1979/12/commodores-lju-53x53.jpg,25,25,12,same,1980-03-01,
26,Special Lady,"Ray, Goodman & Brown",https://charts-static.billboard.com/img/1979/11/ray-goodman-brown-1cc-53x53.jpg,32,26,6,up,1980-03-01,
27,99,Toto,https://charts-static.billboard.com/img/1979/12/toto-ful-53x53.jpg,30,27,11,up,1980-03-01,
28,Heartbreaker,Pat Benatar,https://charts-static.billboard.com/img/1979/12/pat-benatar-lo1-53x53.jpg,29,28,11,up,1980-03-01,
29,Fool In The Rain,Led Zeppelin,https://charts-static.billboard.com/img/1979/12/led-zeppelin-baq-53x53.jpg,21,21,11,down,1980-03-01,
30,Don't Do Me Like That,Tom Petty And The Heartbreakers,https://charts-static.billboard.com/img/1979/11/tom-petty-and-the-heartbreakers-eog-53x53.jpg,26,10,16,down,1980-03-01,
31,Ride Like The Wind,Christopher Cross,https://charts-static.billboard.com/img/1980/02/christopher-cross-r4j-53x53.jpg,46,31,3,up,1980-03-01,
32,I Can't Tell You Why,Eagles,https://charts-static.billboard.com/img/1980/02/eagles-520-53x53.jpg,60,32,2,up,1980-03-01,
33,Off The Wall,Michael Jackson,https://charts-static.billboard.com/img/1840/12/michael-jackson-9to-53x53.jpg,37,33,3,up,1980-03-01,
34,Three Times In Love,Tommy James,https://charts-static.billboard.com/img/1980/01/tommy-james-n0d-53x53.jpg,38,34,6,up,1980-03-01,
35,"Let Me Go, Love",Nicolette Larson & Michael McDonald,https://charts-static.billboard.com/img/1980/01/nicolette-larson-6m5-53x53.jpg,35,35,8,same,1980-03-01,
36,With You I'm Born Again,Billy Preston & Syreeta,https://charts-static.billboard.com/img/1979/12/billy-preston-9en-53x53.jpg,44,36,13,up,1980-03-01,
37,Kiss Me In The Rain,Barbra Streisand,https://charts-static.billboard.com/img/1980/01/barbra-streisand-2i4-53x53.jpg,39,37,8,up,1980-03-01,
38,When A Man Loves A Woman,Bette Midler,https://charts-static.billboard.com/img/1980/01/bette-midler-7sa-53x53.jpg,41,38,7,up,1980-03-01,
39,I Thank You,ZZ Top,https://charts-static.billboard.com/img/1980/01/zz-top-l8g-53x53.jpg,42,39,7,up,1980-03-01,
40,Fire Lake,Bob Seger,https://charts-static.billboard.com/img/1980/02/bob-seger-moj-53x53.jpg,65,40,2,up,1980-03-01,
41,Back On My Feet Again,The Babys,https://charts-static.billboard.com/img/1980/01/the-babys-qdc-53x53.jpg,45,41,7,up,1980-03-01,
42,Flirtin' With Disaster,Molly Hatchet,https:https://charts-static.billboard.com/img/1980/01/molly-hatchet-2q8-53x53.jpg,43,42,9,up,1980-03-01,
43,I Pledge My Love,Peaches & Herb,https://charts-static.billboard.com/img/1980/01/peaches-herb-ubt-53x53.jpg,48,43,7,up,1980-03-01,
44,Come Back,The J. Geils Band,https://charts-static.billboard.com/img/1980/02/the-j-geils-band-etm-53x53.jpg,50,44,5,up,1980-03-01,
45,Baby Talks Dirty,The Knack,https://charts-static.billboard.com/img/1980/02/the-knack-1yw-53x53.jpg,52,45,4,up,1980-03-01,
46,Haven't You Heard,Patrice Rushen,https://charts-static.billboard.com/img/1979/11/patrice-rushen-9t3-53x53.jpg,51,46,6,up,1980-03-01,
47,Lost In Love,Air Supply,https://charts-static.billboard.com/img/1980/02/air-supply-6x5-53x53.jpg,56,47,4,up,1980-03-01,
48,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Bonnie Pointer,Not supported yet,40,40,11,down,1980-03-01,
49,I Wish I Was Eighteen Again,George Burns,https://charts-static.billboard.com/img/1980/01/george-burns-vmp-53x53.jpg,53,49,7,up,1980-03-01,
50,Rockin' Into The Night,38 Special,Not supported yet,55,50,5,up,1980-03-01,
51,Us And Love (We Go Together),Kenny Nolan,Not supported yet,57,51,5,up,1980-03-01,
52,Years,Wayne Newton,Not supported yet,58,52,5,up,1980-03-01,
53,And The Beat Goes On,The Whispers,https://charts-static.billboard.com/img/1980/01/the-whispers-20a-53x53.jpg,59,53,4,up,1980-03-01,
54,You Might Need Somebody,Turley Richards,Not supported yet,54,54,6,same,1980-03-01,
55,Sexy Eyes,Dr. Hook,https://charts-static.billboard.com/img/1980/02/dr-hook-oph-53x53.jpg,61,55,3,up,1980-03-01,
56,Even It Up,Heart,https://charts-static.billboard.com/img/1980/02/heart-2lh-53x53.jpg,62,56,4,up,1980-03-01,
57,Women,Foreigner,https://charts-static.billboard.com/img/1980/02/foreigner-kky-53x53.jpg,67,57,3,up,1980-03-01,
58,Where Does The Lovin' Go,David Gates,https://charts-static.billboard.com/img/1980/02/david-gates-7qu-53x53.jpg,64,58,4,up,1980-03-01,
59,My Heroes Have Always Been Cowboys,Willie Nelson,https://charts-static.billboard.com/img/1980/02/willie-nelson-o7c-53x53.jpg,66,59,4,up,1980-03-01,
60,The Long Run,Eagles,https://charts-static.billboard.com/img/1979/12/eagles-520-53x53.jpg,27,8,13,down,1980-03-01,
61,Call Me,Blondie,https://charts-static.billboard.com/img/2017/05/blondie-53x53.jpg,70,61,3,up,1980-03-01,
62,What I Like About You,The Romantics,https://charts-static.billboard.com/img/1980/02/the-romantics-bg6-53x53.jpg,75,62,3,up,1980-03-01,
63,Hold On To My Love,Jimmy Ruffin,Not supported yet,,,,new,1980-03-01,
64,Cars,Gary Numan,https://charts-static.billboard.com/img/1980/02/gary-numan-z6v-53x53.jpg,72,64,3,up,1980-03-01,
65,Pilot Of The Airwaves,Charlie Dore,Not supported yet,74,65,2,up,1980-03-01,
66,I Shoulda Loved Ya,Narada Michael Walden,https://charts-static.billboard.com/img/1979/12/narada-michael-walden-eup-53x53.jpg,68,66,4,up,1980-03-01,
67,Set Me Free,Utopia,https://charts-static.billboard.com/img/1980/02/utopia-l0y-53x53.jpg,76,67,2,up,1980-03-01,
68,"Computer Game ""Theme From The Circus""",Yellow Magic Orchestra,https://charts-static.billboard.com/img/1980/01/yellow-magic-orchestra-w6d-53x53.jpg,78,68,5,up,1980-03-01,
69,Escape (The Pina Colada Song),Rupert Holmes,https://charts-static.billboard.com/img/1979/10/rupert-holmes-6iw-53x53.jpg,28,1,20,down,1980-03-01,
70,Desire,Rockets,Not supported yet,80,70,3,up,1980-03-01,
71,Keep The Fire,Kenny Loggins,https://charts-static.billboard.com/img/1980/02/kenny-loggins-dn7-53x53.jpg,82,71,2,up,1980-03-01,
72,The Spirit Of Radio,Rush,https://charts-static.billboard.com/img/1980/02/rush-7i2-53x53.jpg,88,72,2,up,1980-03-01,
73,Girl With The Hungry Eyes,Jefferson Starship,https://charts-static.billboard.com/img/1980/02/starship-djg-53x53.jpg,83,73,2,up,1980-03-01,
74,Carrie,Cliff Richard,https://charts-static.billboard.com/img/1980/02/cliff-richard-uyb-53x53.jpg,84,74,2,up,1980-03-01,
75,Any Way You Want It,Journey,Not supported yet,,,,new,1980-03-01,
76,It's Like We Never Said Goodbye,Crystal Gayle,https://charts-static.billboard.com/img/1980/02/crystal-gayle-sqh-53x53.jpg,86,76,2,up,1980-03-01,
77,Outside My Window,Stevie Wonder,Not supported yet,,,,new,1980-03-01,
78,Fire In The Morning,Melissa Manchester,https://charts-static.billboard.com/img/1980/02/melissa-manchester-dux-53x53.jpg,81,78,2,up,1980-03-01,
79,Autograph,John Denver,https://charts-static.billboard.com/img/1980/02/john-denver-3ts-53x53.jpg,90,79,2,up,1980-03-01,
80,Baby Don't Go,Karla Bonoff,Not supported yet,,,,new,1980-03-01,
81,Don't Let Go,Isaac Hayes,https://charts-static.billboard.com/img/1979/10/isaac-hayes-4y9-53x53.jpg,33,18,19,down,1980-03-01,
82,Brass In Pocket (I'm Special),Pretenders,https://charts-static.billboard.com/img/1980/02/pretenders-xbg-53x53.jpg,91,82,3,up,1980-03-01,
83,Loving You With My Eyes,Starland Vocal Band,Not supported yet,89,83,2,up,1980-03-01,
84,You Are My Heaven,Roberta Flack With Donny Hathaway,https://charts-static.billboard.com/img/1980/01/roberta-flack-vjq-53x53.jpg,85,84,3,up,1980-03-01,
85,Only A Lonely Heart Sees,Felix Cavaliere,Not supported yet,,,,new,1980-03-01,
86,Deja Vu,Dionne Warwick,https://charts-static.billboard.com/img/1979/10/dionne-warwick-6mm-53x53.jpg,34,15,17,down,1980-03-01,
87,I Wanna Be Your Lover,Prince,https://charts-static.billboard.com/img/1979/09/prince-vp8-53x53.jpg,36,11,15,down,1980-03-01,
88,Bad Times,Tavares,https://charts-static.billboard.com/img/1980/01/tavares-q28-53x53.jpg,47,47,9,down,1980-03-01,
89,Why Me,Styx,https://charts-static.billboard.com/img/1979/12/styx-2ra-53x53.jpg,49,26,12,down,1980-03-01,
90,Ladies Night,Kool & The Gang,https://charts-static.billboard.com/img/1979/09/kool-the-gang-bbp-53x53.jpg,63,8,22,down,1980-03-01,
91,Somewhere In America,Survivor,https://charts-static.billboard.com/img/1980/02/survivor-yca-53x53.jpg,95,91,2,up,1980-03-01,
92,I Don't Like Mondays,The Boomtown Rats,https://charts-static.billboard.com/img/1980/02/the-boomtown-rats-ftz-53x53.jpg,73,73,5,down,1980-03-01,
93,Voice Of Freedom,Jim Kirk And The Tm Singers,Not supported yet,71,71,3,down,1980-03-01,
94,We Don't Talk Anymore,Cliff Richard,https://charts-static.billboard.com/img/1979/10/cliff-richard-uyb-53x53.jpg,69,7,20,down,1980-03-01,
95,Send One Your Love,Stevie Wonder,https://charts-static.billboard.com/img/1979/11/stevie-wonder-12f-53x53.jpg,93,4,18,down,1980-03-01,
96,Small Paradise,John Cougar,https://charts-static.billboard.com/img/1980/02/john-mellencamp-tnp-53x53.jpg,87,87,3,down,1980-03-01,
97,Lost Her In The Sun,John Stewart,https://charts-static.billboard.com/img/1979/12/john-stewart-zom-53x53.jpg,77,34,13,down,1980-03-01,
98,Do You Love What You Feel,Rufus And Chaka Khan,https://charts-static.billboard.com/img/1840/12/chaka-khan-kwe-53x53.jpg,96,30,15,down,1980-03-01,
99,Wait For Me,Daryl Hall John Oates,Not supported yet,99,18,19,same,1980-03-01,
