rank,title,artist,image,last week,peak position,weeks on chart,detail,date,weeks at no.1
50,Something In My Heart,Michel'le,https://charts-static.billboard.com/img/1990/11/michelle-t9z-53x53.jpg,44,31,16,down,1991-04-27,
51,Love At First Sight,Styx,https://charts-static.billboard.com/img/1991/04/styx-2ra-53x53.jpg,64,51,4,up,1991-04-27,
52,(If There Was) Any Other Way,Celine Dion,https://charts-static.billboard.com/img/1991/03/celine-dion-0hi-53x53.jpg,62,52,4,up,1991-04-27,
53,Together Forever,Lisette Melendez,https://charts-static.billboard.com/img/1991/01/lisette-melendez-q82-53x53.jpg,48,35,13,down,1991-04-27,
54,Unbelievable,EMF,https://charts-static.billboard.com/img/1991/02/emf-2to-53x53.jpg,74,54,3,up,1991-04-27,
55,Where Does My Heart Beat Now,Celine Dion,https://charts-static.billboard.com/img/1990/10/celine-dion-0hi-53x53.jpg,49,4,21,down,1991-04-27,
56,Couple Days Off,Huey Lewis & The News,https://charts-static.billboard.com/img/1991/04/huey-lewis-the-news-iqy-53x53.jpg,,,,new,1991-04-27,
57,Step On,Happy Mondays,https://charts-static.billboard.com/img/1991/03/happy-mondays-dc4-53x53.jpg,66,57,7,up,1991-04-27,
58,Walking In Memphis,Marc Cohn,https://charts-static.billboard.com/img/1991/03/marc-cohn-pxe-53x53.jpg,70,58,5,up,1991-04-27,
59,Seal Our Fate,Gloria Estefan,https://charts-static.billboard.com/img/1991/04/gloria-estefan-7bs-53x53.jpg,80,59,2,up,1991-04-27,
60,That's Why,The Party,Not supported yet,61,55,9,up,1991-04-27,
61,The Star Spangled Banner,Whitney Houston,https://charts-static.billboard.com/img/1991/02/whitney-houston-m52-53x53.jpg,33,20,8,down,1991-04-27,
62,I'll Be By Your Side,Stevie B,https://charts-static.billboard.com/img/1991/02/stevie-b-ir7-53x53.jpg,38,12,13,down,1991-04-27,
63,Power Of Love/Love Power,Luther Vandross,https://charts-static.billboard.com/img/1991/04/luther-vandross-wv3-53x53.jpg,,,,new,1991-04-27,
64,Get Here,Oleta Adams,https://charts-static.billboard.com/img/1990/11/oleta-adams-ivq-53x53.jpg,47,5,20,down,1991-04-27,
65,"Right Here, Right Now",Jesus Jones,https://charts-static.billboard.com/img/1991/01/jesus-jones-y07-53x53.jpg,84,65,3,up,1991-04-27,
66,Playground,Another Bad Creation,https://charts-static.billboard.com/img/1991/04/another-bad-creation-7qx-53x53.jpg,,,,new,1991-04-27,
67,Wicked Game,Chris Isaak,https://charts-static.billboard.com/img/1990/12/chris-isaak-o06-53x53.jpg,50,6,22,down,1991-04-27,
68,Show Me The Way,Styx,https://charts-static.billboard.com/img/1990/12/styx-2ra-53x53.jpg,46,3,21,down,1991-04-27,
69,All The Man That I Need,Whitney Houston,https://charts-static.billboard.com/img/1990/12/whitney-houston-m52-53x53.jpg,52,1,19,down,1991-04-27,
70,Whatever You Want,Tony Toni Tone,Not supported yet,77,70,3,up,1991-04-27,
71,Stone Cold Gentleman,Ralph Tresvant,https://charts-static.billboard.com/img/1991/01/ralph-tresvant-dhx-53x53.jpg,40,34,10,down,1991-04-27,
72,I'll Never Let You Go,Steelheart,https://charts-static.billboard.com/img/1991/03/steelheart-lux-53x53.jpg,76,72,7,up,1991-04-27,
73,Another Like My Lover,Jasmine Guy,https://charts-static.billboard.com/img/1991/03/jasmine-guy-4bk-53x53.jpg,69,69,6,down,1991-04-27,
74,Crazy,Daisy Dee,https://charts-static.billboard.com/img/1991/03/daisy-dee-7qe-53x53.jpg,73,73,5,down,1991-04-27,
75,How Can I Ease The Pain,Lisa Fischer,https://charts-static.billboard.com/img/1991/04/lisa-fischer-wee-53x53.jpg,83,75,3,up,1991-04-27,
76,Come Again,Damn Yankees,https://charts-static.billboard.com/img/1990/06/damn-yankees-fey-53x53.jpg,81,76,2,up,1991-04-27,
77,Around The Way Girl,LL Cool J,https://charts-static.billboard.com/img/1990/12/ll-cool-j-vs1-53x53.jpg,53,9,22,down,1991-04-27,
78,"New Jack Hustler (Nino's Theme) (From ""New Jack City"")",Ice-T,https://charts-static.billboard.com/img/1991/04/ice-t-ol3-53x53.jpg,,,,new,1991-04-27,
79,All True Man,Alexander O'Neal,https://charts-static.billboard.com/img/1991/02/alexander-oneal-n93-53x53.jpg,43,43,10,down,1991-04-27,
80,Going Through The Motions,Aftershock,https://charts-static.billboard.com/img/1991/03/aftershock-g6v-53x53.jpg,87,80,5,up,1991-04-27,
81,Word Of Mouth,Mike + The Mechanics,https://charts-static.billboard.com/img/1991/04/mike-the-mechanics-xp3-53x53.jpg,78,78,4,down,1991-04-27,
82,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,Not supported yet,58,1,24,down,1991-04-27,
83,Backyard,Pebbles (With Salt-N-Pepa),https://charts-static.billboard.com/img/1991/03/salt-n-pepa-8w9-53x53.jpg,86,83,3,up,1991-04-27,
84,Feel The Groove,Cartouche,Not supported yet,91,84,3,up,1991-04-27,
85,Dream Lover,The Rebel Pebbles,https://charts-static.billboard.com/img/1991/04/the-rebel-pebbles-ki2-53x53.jpg,94,85,2,up,1991-04-27,
86,Waiting For Love,Alias,https://charts-static.billboard.com/img/1991/01/alias-nwj-53x53.jpg,75,13,15,down,1991-04-27,
87,Uncle Tom's Cabin,Warrant,https://charts-static.billboard.com/img/1991/02/warrant-kvs-53x53.jpg,93,87,2,up,1991-04-27,
88,Never Gonna Let You Down,Surface,https://charts-static.billboard.com/img/1991/04/surface-nbv-53x53.jpg,,,,new,1991-04-27,
89,I'll Do 4 U,Father M.C.,Not supported yet,68,20,16,down,1991-04-27,
90,Love Me Forever Or Love Me Not,Trilogy,Not supported yet,88,82,5,down,1991-04-27,
91,I Don't Want To Lose Your Love,B Angie B,https://charts-static.billboard.com/img/1991/04/b-angie-b-ce0-53x53.jpg,,,,new,1991-04-27,
92,One In A Million,Trixter,https://charts-static.billboard.com/img/1991/03/trixter-3ab-53x53.jpg,85,75,7,down,1991-04-27,
93,Good Heart,Starship,https://charts-static.billboard.com/img/1991/04/starship-djg-53x53.jpg,,,,new,1991-04-27,
94,Temple Of Love,Harriet,https://charts-static.billboard.com/img/1991/02/harriet-j5z-53x53.jpg,57,39,11,down,1991-04-27,
95,Does Anybody Really Fall In Love Anymore?,Kane Roberts,https://charts-static.billboard.com/img/1991/04/kane-roberts-41p-53x53.jpg,,,,new,1991-04-27,
96,Nightgown,Candyman,https://charts-static.billboard.com/img/1991/04/candyman-gw9-53x53.jpg,92,91,3,down,1991-04-27,
97,Call It Poison,The Escape Club,https://charts-static.billboard.com/img/1991/02/the-escape-club-lsz-53x53.jpg,71,44,10,down,1991-04-27,
98,Call It Rock N' Roll,Great White,https://charts-static.billboard.com/img/1991/03/great-white-cv7-53x53.jpg,72,53,8,down,1991-04-27,
99,All This Time,Sting,https://charts-static.billboard.com/img/1991/01/sting-fr9-53x53.jpg,79,5,15,down,1991-04-27,
100,Baby's Coming Back,Jellyfish,https://charts-static.billboard.com/img/1991/03/jellyfish-t8p-53x53.jpg,82,62,8,down,1991-04-27,
1,Baby Baby,Amy Grant,https://charts-static.billboard.com/img/1991/02/amy-grant-bra-53x53.jpg,1,1,11,same,1991-05-04,2
2,Joyride,Roxette,https://charts-static.billboard.com/img/1991/03/roxette-qd2-53x53.jpg,2,2,10,same,1991-05-04,
3,I Like The Way (The Kissing Game),Hi-Five,https://charts-static.billboard.com/img/1991/01/hi-five-i9q-53x53.jpg,4,3,11,up,1991-05-04,
4,Here We Go,C+C Music Factory/F. Williams,Not supported yet,5,4,10,up,1991-05-04,
5,Touch Me (All Night Long),Cathy Dennis,https://charts-static.billboard.com/img/1984/12/cathy-dennis-jqj-53x53.jpg,8,5,10,up,1991-05-04,
6,I Touch Myself,Divinyls,Not supported yet,9,6,9,up,1991-05-04,
7,Cry For Help,Rick Astley,https://charts-static.billboard.com/img/1991/02/rick-astley-opu-53x53.jpg,7,7,12,same,1991-05-04,
8,Rhythm Of My Heart,Rod Stewart,https://charts-static.billboard.com/img/1991/03/rod-stewart-icm-53x53.jpg,12,8,8,up,1991-05-04,
9,You're In Love,Wilson Phillips,https://charts-static.billboard.com/img/1991/02/wilson-phillips-uks-53x53.jpg,3,1,13,down,1991-05-04,
10,I Don't Wanna Cry,Mariah Carey,https://charts-static.billboard.com/img/1991/04/mariah-carey-tgq-53x53.jpg,15,10,5,up,1991-05-04,
11,Voices That Care,Voices That Care,Not supported yet,13,11,8,up,1991-05-04,
12,I've Been Thinking About You,Londonbeat,https://charts-static.billboard.com/img/1991/01/londonbeat-guk-53x53.jpg,6,1,13,down,1991-05-04,
13,Silent Lucidity,Queensryche,Not supported yet,18,13,7,up,1991-05-04,
14,Hold You Tight,Tara Kemp,https://charts-static.billboard.com/img/1991/01/tara-kemp-1rt-53x53.jpg,10,3,16,down,1991-05-04,
15,More Than Ever,Nelson,https://charts-static.billboard.com/img/1991/03/nelson-jbe-53x53.jpg,19,15,9,up,1991-05-04,
16,More Than Words,Extreme,https://charts-static.billboard.com/img/1991/03/extreme-rt4-53x53.jpg,23,16,7,up,1991-05-04,
17,Sadeness Part 1,Enigma,https://charts-static.billboard.com/img/1991/02/enigma-kkv-53x53.jpg,11,5,13,down,1991-05-04,
18,Save Some Love,Keedy,Not supported yet,20,18,8,up,1991-05-04,
19,You Don't Have To Go Home Tonight,The Triplets,https://charts-static.billboard.com/img/1991/03/the-triplets-ggo-53x53.jpg,22,19,8,up,1991-05-04,
20,"I Wanna Sex You Up (From ""New Jack City"")",Color Me Badd,https://charts-static.billboard.com/img/1991/04/color-me-badd-cop-53x53.jpg,31,20,5,up,1991-05-04,
21,Losing My Religion,R.E.M.,https://charts-static.billboard.com/img/1991/03/rem-w4l-53x53.jpg,25,21,5,up,1991-05-04,
22,"Just The Way It Is, Baby",The Rembrandts,https://charts-static.billboard.com/img/1991/02/the-rembrandts-vwa-53x53.jpg,14,14,13,down,1991-05-04,
23,Written All Over Your Face,The Rude Boys,https://charts-static.billboard.com/img/1990/11/the-rude-boys-f19-53x53.jpg,21,21,9,down,1991-05-04,
24,Love Is A Wonderful Thing,Michael Bolton,https://charts-static.billboard.com/img/1991/04/michael-bolton-hcc-53x53.jpg,30,24,3,up,1991-05-04,
25,Iesha,Another Bad Creation,https://charts-static.billboard.com/img/1990/11/another-bad-creation-7qx-53x53.jpg,17,9,17,down,1991-05-04,
26,Miracle,Whitney Houston,https://charts-static.billboard.com/img/1991/04/whitney-houston-m52-53x53.jpg,35,26,4,up,1991-05-04,
27,What Comes Naturally,Sheena Easton,https://charts-static.billboard.com/img/1991/03/sheena-easton-wvg-53x53.jpg,34,27,6,up,1991-05-04,
28,Don't Treat Me Bad,Firehouse,https://charts-static.billboard.com/img/1991/03/firehouse-9x7-53x53.jpg,33,28,9,up,1991-05-04,
29,Rico Suave,Gerardo,https://charts-static.billboard.com/img/1991/02/gerardo-62v-53x53.jpg,16,7,14,down,1991-05-04,
30,It's A Shame (My Sister),Monie Love Featuring True Image,https://charts-static.billboard.com/img/1991/02/monie-love-n9b-53x53.jpg,32,30,8,up,1991-05-04,
31,My Heart Is Failing Me,Riff,https://charts-static.billboard.com/img/1991/03/riff-sn8-53x53.jpg,38,31,7,up,1991-05-04,
32,She Talks To Angels,The Black Crowes,https://charts-static.billboard.com/img/1991/01/the-black-crowes-rvj-53x53.jpg,37,32,8,up,1991-05-04,
33,Mercy Mercy Me (The Ecology)/I Want You,Robert Palmer,https://charts-static.billboard.com/img/1991/02/robert-palmer-i8q-53x53.jpg,24,16,12,down,1991-05-04,
34,One More Try,Timmy T.,Not supported yet,27,1,20,down,1991-05-04,
35,Signs,Tesla,https://charts-static.billboard.com/img/1990/11/tesla-trh-53x53.jpg,26,8,18,down,1991-05-04,
36,Round And Round,Tevin Campbell,https://charts-static.billboard.com/img/1990/10/tevin-campbell-l6u-53x53.jpg,29,12,22,down,1991-05-04,
37,Strike It Up,Black Box,https://charts-static.billboard.com/img/1991/03/black-box-o7p-53x53.jpg,40,37,5,up,1991-05-04,
38,Coming Out Of The Dark,Gloria Estefan,https://charts-static.billboard.com/img/1991/01/gloria-estefan-7bs-53x53.jpg,28,1,15,down,1991-05-04,
39,How Much Is Enough,The Fixx,https://charts-static.billboard.com/img/1991/03/the-fixx-ps9-53x53.jpg,41,39,6,up,1991-05-04,
40,People Are Still Having Sex,LaTour,https://charts-static.billboard.com/img/1991/04/latour-b8i-53x53.jpg,47,40,5,up,1991-05-04,
41,Couple Days Off,Huey Lewis & The News,https://charts-static.billboard.com/img/1991/04/huey-lewis-the-news-iqy-53x53.jpg,56,41,2,up,1991-05-04,
42,Power Of Love/Love Power,Luther Vandross,https://charts-static.billboard.com/img/1991/04/luther-vandross-wv3-53x53.jpg,63,42,2,up,1991-05-04,
43,Unbelievable,EMF,https://charts-static.billboard.com/img/1991/02/emf-2to-53x53.jpg,54,43,4,up,1991-05-04,
44,Here I Am (Come And Take Me),UB40,https://charts-static.billboard.com/img/1991/03/ub40-8p0-53x53.jpg,46,44,7,up,1991-05-04,
45,Do You Want Me,Salt-N-Pepa,https://charts-static.billboard.com/img/1991/03/salt-n-pepa-8w9-53x53.jpg,42,42,7,down,1991-05-04,
46,Mama Said Knock You Out,LL Cool J,https://charts-static.billboard.com/img/1840/12/ll-cool-j-kyv-53x53.jpg,49,46,4,up,1991-05-04,
47,Bitter Tears,INXS,https://charts-static.billboard.com/img/1991/02/inxs-lxc-53x53.jpg,48,47,5,up,1991-05-04,
48,Love At First Sight,Styx,https://charts-static.billboard.com/img/1991/04/styx-2ra-53x53.jpg,51,48,5,up,1991-05-04,
49,Someday,Mariah Carey,https://charts-static.billboard.com/img/1990/12/mariah-carey-tgq-53x53.jpg,39,1,16,down,1991-05-04,
50,(If There Was) Any Other Way,Celine Dion,https://charts-static.billboard.com/img/1991/03/celine-dion-0hi-53x53.jpg,52,50,5,up,1991-05-04,
51,This House,Tracie Spencer,https://charts-static.billboard.com/img/1990/12/tracie-spencer-r57-53x53.jpg,36,3,20,down,1991-05-04,
52,Walking In Memphis,Marc Cohn,https://charts-static.billboard.com/img/1991/03/marc-cohn-pxe-53x53.jpg,58,52,6,up,1991-05-04,
53,Heartbreak Station,Cinderella,https://charts-static.billboard.com/img/1991/02/cinderella-o6c-53x53.jpg,44,44,8,down,1991-05-04,
54,Playground,Another Bad Creation,https://charts-static.billboard.com/img/1991/04/another-bad-creation-7qx-53x53.jpg,66,54,2,up,1991-05-04,
55,Seal Our Fate,Gloria Estefan,https://charts-static.billboard.com/img/1991/04/gloria-estefan-7bs-53x53.jpg,59,55,3,up,1991-05-04,
56,Let's Chill,Guy,https://charts-static.billboard.com/img/1991/02/guy-2kl-53x53.jpg,43,41,11,down,1991-05-04,
57,Step On,Happy Mondays,https://charts-static.billboard.com/img/1991/03/happy-mondays-dc4-53x53.jpg,57,57,8,same,1991-05-04,
58,How To Dance,Bingo Boys Featuring Princessa,Not supported yet,45,25,12,down,1991-05-04,
59,Together Forever,Lisette Melendez,https://charts-static.billboard.com/img/1991/01/lisette-melendez-q82-53x53.jpg,53,35,14,down,1991-05-04,
60,"Right Here, Right Now",Jesus Jones,https://charts-static.billboard.com/img/1991/01/jesus-jones-y07-53x53.jpg,65,60,4,up,1991-05-04,
61,Something In My Heart,Michel'le,https://charts-static.billboard.com/img/1990/11/michelle-t9z-53x53.jpg,50,31,17,down,1991-05-04,
62,I'll Never Let You Go,Steelheart,https://charts-static.billboard.com/img/1991/03/steelheart-lux-53x53.jpg,72,62,8,up,1991-05-04,
63,How Can I Ease The Pain,Lisa Fischer,https://charts-static.billboard.com/img/1991/04/lisa-fischer-wee-53x53.jpg,75,63,4,up,1991-05-04,
64,Whatever You Want,Tony Toni Tone,Not supported yet,70,64,4,up,1991-05-04,
65,Come Again,Damn Yankees,https://charts-static.billboard.com/img/1990/06/damn-yankees-fey-53x53.jpg,76,65,3,up,1991-05-04,
66,Another Like My Lover,Jasmine Guy,https://charts-static.billboard.com/img/1991/03/jasmine-guy-4bk-53x53.jpg,73,66,7,up,1991-05-04,
67,Never Gonna Let You Down,Surface,https://charts-static.billboard.com/img/1991/04/surface-nbv-53x53.jpg,88,67,2,up,1991-05-04,
68,Where Does My Heart Beat Now,Celine Dion,https://charts-static.billboard.com/img/1990/10/celine-dion-0hi-53x53.jpg,55,4,22,down,1991-05-04,
69,Dream Lover,The Rebel Pebbles,https://charts-static.billboard.com/img/1991/04/the-rebel-pebbles-ki2-53x53.jpg,85,69,3,up,1991-05-04,
70,Going Through The Motions,Aftershock,https://charts-static.billboard.com/img/1991/03/aftershock-g6v-53x53.jpg,80,70,6,up,1991-05-04,
71,"New Jack Hustler (Nino's Theme) (From ""New Jack City"")",Ice-T,https://charts-static.billboard.com/img/1991/04/ice-t-ol3-53x53.jpg,78,71,2,up,1991-05-04,
72,We Want The Funk,Gerardo,https://charts-static.billboard.com/img/1991/05/gerardo-62v-53x53.jpg,,,,new,1991-05-04,
73,Wicked Game,Chris Isaak,https://charts-static.billboard.com/img/1990/12/chris-isaak-o06-53x53.jpg,67,6,23,down,1991-05-04,
74,Backyard,Pebbles (With Salt-N-Pepa),https://charts-static.billboard.com/img/1991/03/salt-n-pepa-8w9-53x53.jpg,83,74,4,up,1991-05-04,
75,Get Here,Oleta Adams,https://charts-static.billboard.com/img/1990/11/oleta-adams-ivq-53x53.jpg,64,5,21,down,1991-05-04,
76,Feel The Groove,Cartouche,Not supported yet,84,76,4,up,1991-05-04,
77,Crazy,Daisy Dee,https://charts-static.billboard.com/img/1991/03/daisy-dee-7qe-53x53.jpg,74,73,6,down,1991-05-04,
78,I'll Be By Your Side,Stevie B,https://charts-static.billboard.com/img/1991/02/stevie-b-ir7-53x53.jpg,62,12,14,down,1991-05-04,
79,I Don't Want To Lose Your Love,B Angie B,https://charts-static.billboard.com/img/1991/04/b-angie-b-ce0-53x53.jpg,91,79,2,up,1991-05-04,
80,That's Why,The Party,Not supported yet,60,55,10,down,1991-05-04,
81,Does Anybody Really Fall In Love Anymore?,Kane Roberts,https://charts-static.billboard.com/img/1991/04/kane-roberts-41p-53x53.jpg,95,81,2,up,1991-05-04,
82,Show Me The Way,Styx,https://charts-static.billboard.com/img/1990/12/styx-2ra-53x53.jpg,68,3,22,down,1991-05-04,
83,The Star Spangled Banner,Whitney Houston,https://charts-static.billboard.com/img/1991/02/whitney-houston-m52-53x53.jpg,61,20,9,down,1991-05-04,
84,Place In This World,Michael W. Smith,https://charts-static.billboard.com/img/1991/03/michael-w-smith-v21-53x53.jpg,,,,new,1991-05-04,
85,All The Man That I Need,Whitney Houston,https://charts-static.billboard.com/img/1990/12/whitney-houston-m52-53x53.jpg,69,1,20,down,1991-05-04,
86,Uncle Tom's Cabin,Warrant,https://charts-static.billboard.com/img/1991/02/warrant-kvs-53x53.jpg,87,86,3,up,1991-05-04,
87,Good Heart,Starship,https://charts-static.billboard.com/img/1991/04/starship-djg-53x53.jpg,93,87,2,up,1991-05-04,
88,Word Of Mouth,Mike + The Mechanics,https://charts-static.billboard.com/img/1991/04/mike-the-mechanics-xp3-53x53.jpg,81,78,5,down,1991-05-04,
89,Stone Cold Gentleman,Ralph Tresvant,https://charts-static.billboard.com/img/1991/01/ralph-tresvant-dhx-53x53.jpg,71,34,11,down,1991-05-04,
90,Waiting For Love,Alias,https://charts-static.billboard.com/img/1991/01/alias-nwj-53x53.jpg,86,13,16,down,1991-05-04,
91,Love Me Forever Or Love Me Not,Trilogy,Not supported yet,90,82,6,down,1991-05-04,
92,Around The Way Girl,LL Cool J,https://charts-static.billboard.com/img/1990/12/ll-cool-j-vs1-53x53.jpg,77,9,23,down,1991-05-04,
93,I'll Do 4 U,Father M.C.,Not supported yet,89,20,17,down,1991-05-04,
94,Gypsy Woman (She's Homeless),Crystal Waters,https://charts-static.billboard.com/img/1991/04/crystal-waters-8mo-53x53.jpg,,,,new,1991-05-04,
95,Life Goes On,Poison,https://charts-static.billboard.com/img/1991/05/poison-r52-53x53.jpg,,,,new,1991-05-04,
96,Can I Call You My Girl,PC Quest,Not supported yet,,,,new,1991-05-04,
97,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,Not supported yet,82,1,25,down,1991-05-04,
98,One In A Million,Trixter,https://charts-static.billboard.com/img/1991/03/trixter-3ab-53x53.jpg,92,75,8,down,1991-05-04,
99,Nightgown,Candyman,https://charts-static.billboard.com/img/1991/04/candyman-gw9-53x53.jpg,96,91,4,down,1991-05-04,
100,All True Man,Alexander O'Neal,https://charts-static.billboard.com/img/1991/02/alexander-oneal-n93-53x53.jpg,79,43,11,down,1991-05-04,
1,Joyride,Roxette,https://charts-static.billboard.com/img/1991/03/roxette-qd2-53x53.jpg,2,1,11,up,1991-05-11,
2,Baby Baby,Amy Grant,https://charts-static.billboard.com/img/1991/02/amy-grant-bra-53x53.jpg,1,1,12,down,1991-05-11,
3,I Like The Way (The Kissing Game),Hi-Five,https://charts-static.billboard.com/img/1991/01/hi-five-i9q-53x53.jpg,3,3,12,same,1991-05-11,
4,Here We Go,C+C Music Factory/F. Williams,Not supported yet,4,4,11,same,1991-05-11,
5,Touch Me (All Night Long),Cathy Dennis,https://charts-static.billboard.com/img/1984/12/cathy-dennis-jqj-53x53.jpg,5,5,11,same,1991-05-11,
6,I Touch Myself,Divinyls,Not supported yet,6,6,10,same,1991-05-11,
7,Rhythm Of My Heart,Rod Stewart,https://charts-static.billboard.com/img/1991/03/rod-stewart-icm-53x53.jpg,8,7,9,up,1991-05-11,
8,I Don't Wanna Cry,Mariah Carey,https://charts-static.billboard.com/img/1991/04/mariah-carey-tgq-53x53.jpg,10,8,6,up,1991-05-11,
9,More Than Words,Extreme,https://charts-static.billboard.com/img/1991/03/extreme-rt4-53x53.jpg,16,9,8,up,1991-05-11,
