rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
40,I'm Going In,Drake Featuring Lil Wayne & Young Jeezy,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,,new,2009-10-03
41,Young Forever,Jay-Z + Mr. Hudson,https://charts-static.billboard.com/img/2009/09/jay-z-gbw-53x53.jpg,,75,41,2,up,2009-10-03
42,Fire Burning,Sean Kingston,https://charts-static.billboard.com/img/2009/05/sean-kingston-qzx-53x53.jpg,,28,5,20,down,2009-10-03
43,Poker Face,Lady Gaga,https://charts-static.billboard.com/img/2008/09/lady-gaga-gyl-53x53.jpg,,49,1,40,up,2009-10-03
44,Ice Cream Paint Job,Dorrough,https://charts-static.billboard.com/img/2009/02/dorrough-32j-53x53.jpg,,30,27,17,down,2009-10-03
45,Only You Can Love Me This Way,Keith Urban,https://charts-static.billboard.com/img/2009/04/keith-urban-t54-53x53.jpg,,43,43,10,down,2009-10-03
46,Fireflies,Owl City,https://charts-static.billboard.com/img/2009/08/owl-city-1t0-53x53.jpg,,58,46,5,up,2009-10-03
47,Evacuate The Dancefloor,Cascada,https://charts-static.billboard.com/img/2009/07/cascada-tir-53x53.jpg,,39,39,6,down,2009-10-03
48,Smile,Uncle Kracker,https://charts-static.billboard.com/img/2009/08/uncle-kracker-668-53x53.jpg,,47,47,7,down,2009-10-03
49,I'm Yours,Jason Mraz,https://charts-static.billboard.com/img/1840/12/jason-mraz-5w0-53x53.jpg,,38,6,75,down,2009-10-03
50,Happy,Leona Lewis,https://charts-static.billboard.com/img/2009/10/leona-lewis-8c8-53x53.jpg,,,,,new,2009-10-03
51,Need You Now,Lady Antebellum,https://charts-static.billboard.com/img/2017/07/lady-antebellum-53x53.jpg,,59,51,6,up,2009-10-03
52,Gettin' You Home,Chris Young,https://charts-static.billboard.com/img/2009/02/chris-young-obk-53x53.jpg,,55,52,6,up,2009-10-03
53,Small Town USA,Justin Moore,https://charts-static.billboard.com/img/2009/02/justin-moore-mtw-53x53.jpg,,44,44,16,down,2009-10-03
54,Wasted,Gucci Mane Featuring Plies Or OJ Da Juiceman,https://charts-static.billboard.com/img/2009/06/gucci-mane-fyx-53x53.jpg,,52,52,3,down,2009-10-03
55,Sexy Chick,David Guetta Featuring Akon,https://charts-static.billboard.com/img/2009/08/david-guetta-z71-53x53.jpg,,60,55,7,up,2009-10-03
56,New Divide,Linkin Park,https://charts-static.billboard.com/img/2009/06/linkin-park-brd-53x53.jpg,,40,6,18,down,2009-10-03
57,Her Diamonds,Rob Thomas,https://charts-static.billboard.com/img/2009/05/rob-thomas-qfd-53x53.jpg,,41,23,18,down,2009-10-03
58,Imma Star (Everywhere We Are),Jeremih,https://charts-static.billboard.com/img/2009/06/jeremih-684-53x53.jpg,,51,51,9,down,2009-10-03
59,Pursuit Of Happiness (Nightmare),Kid Cudi Featuring MGMT & Ratatat,https://charts-static.billboard.com/img/2009/10/kid-cudi-f7w-53x53.jpg,,,,,new,2009-10-03
60,Living For The Night,George Strait,https://charts-static.billboard.com/img/2009/06/george-strait-6xj-53x53.jpg,,53,53,15,down,2009-10-03
61,La La La,LMFAO,https://charts-static.billboard.com/img/2009/06/lmfao-8l3-53x53.jpg,,,,,new,2009-10-03
62,LOL :-),Trey Songz Featuring Gucci Mane & Soulja Boy Tell'em,https://charts-static.billboard.com/img/2009/07/trey-songz-kc8-53x53.jpg,,56,51,3,down,2009-10-03
63,Drop It Low,Ester Dean Featuring Chris Brown,https://charts-static.billboard.com/img/2009/08/ester-dean-isl-53x53.jpg,,94,63,2,up,2009-10-03
64,I'm Alive,Kenny Chesney With Dave Matthews,https://charts-static.billboard.com/img/2008/11/kenny-chesney-en6-53x53.jpg,,65,64,5,up,2009-10-03
65,Welcome To The Future,Brad Paisley,https://charts-static.billboard.com/img/2009/07/brad-paisley-ws4-53x53.jpg,,67,65,7,up,2009-10-03
66,I Want To Know What Love Is,Mariah Carey,https://charts-static.billboard.com/img/2009/09/mariah-carey-tgq-53x53.jpg,,,,,new,2009-10-03
67,I Will Not Bow,Breaking Benjamin,https://charts-static.billboard.com/img/2009/08/breaking-benjamin-rch-53x53.jpg,,57,40,3,down,2009-10-03
68,Replay,Iyaz,https://charts-static.billboard.com/img/2009/08/iyaz-a7g-53x53.jpg,,66,66,5,down,2009-10-03
69,You're A Jerk,New Boyz,https://charts-static.billboard.com/img/2009/05/new-boyz-ce9-53x53.jpg,,54,24,14,down,2009-10-03
70,Do I,Luke Bryan,https://charts-static.billboard.com/img/2009/05/luke-bryan-kl4-53x53.jpg,,76,70,3,up,2009-10-03
71,Alright,Darius Rucker,https://charts-static.billboard.com/img/2009/04/darius-rucker-iex-53x53.jpg,,61,30,19,down,2009-10-03
72,Love Your Love The Most,Eric Church,https://charts-static.billboard.com/img/2009/02/eric-church-3cj-53x53.jpg,,71,63,13,down,2009-10-03
73,The One,Mary J. Blige Featuring Drake,https://charts-static.billboard.com/img/2009/06/mary-j-blige-hn0-53x53.jpg,,70,63,9,down,2009-10-03
74,God In Me,"Mary Mary Featuring Kierra ""KiKi"" Sheard",https://charts-static.billboard.com/img/2008/11/mary-mary-e55-53x53.jpg,,74,74,12,same,2009-10-03
75,Meet Me Halfway,The Black Eyed Peas,https://charts-static.billboard.com/img/2009/06/the-black-eyed-peas-b9u-53x53.jpg,,,,,new,2009-10-03
76,The Fixer,Pearl Jam,https://charts-static.billboard.com/img/2009/08/pearl-jam-1pn-53x53.jpg,,84,56,4,up,2009-10-03
77,Ego,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,,72,39,16,down,2009-10-03
78,I'll Just Hold On,Blake Shelton,https://charts-static.billboard.com/img/2009/03/blake-shelton-22w-53x53.jpg,,77,76,12,down,2009-10-03
79,Every Girl,Young Money,https://charts-static.billboard.com/img/2009/04/young-money-7wj-53x53.jpg,,64,10,20,down,2009-10-03
80,Boots On,Randy Houser,https://charts-static.billboard.com/img/2009/03/randy-houser-ilh-53x53.jpg,,69,53,17,down,2009-10-03
81,I'm In Miami Trick,LMFAO,https://charts-static.billboard.com/img/2009/01/lmfao-8l3-53x53.jpg,,73,51,17,down,2009-10-03
82,Summer Nights,Rascal Flatts,https://charts-static.billboard.com/img/2009/04/rascal-flatts-o8u-53x53.jpg,,62,37,17,down,2009-10-03
83,I Look To You,Whitney Houston,https://charts-static.billboard.com/img/2009/08/whitney-houston-m52-53x53.jpg,,88,70,6,up,2009-10-03
